Unnamed: 0,cafe_id,cafe,address,addrbunho,image_url
45,1890308440,카페올띠,제주특별자치도 제주시 노형동,914-10,http://t1.daumcdn.net/place/F8267D425B394E54BF79EFCFFA060EAD
46,1775803460,고운동,제주특별자치도 제주시 구좌읍 월정리,470,
47,26950133,카페힐섬,제주특별자치도 제주시 조천읍 조천리,1209-8,
48,131787039,놀멍쉬멍고르멍,제주특별자치도 서귀포시 서홍동,136-1,http://t1.daumcdn.net/localfiy/263412557B3949FCBD165B900F63362E
49,18406830,뷰크레스트,제주특별자치도 서귀포시 호근동,411,http://t1.daumcdn.net/place/4375999D1685440B90358B35DEBA1940
50,1490425231,쿠킹클래스어썸,제주특별자치도 서귀포시 동홍동,620,
51,490695595,제주도그녀,제주특별자치도 제주시 이도이동,1953-3,
52,940055123,엔조이커피앤비어,제주특별자치도 제주시 도련일동,1976-7,
53,113890301,시마에스프레소,제주특별자치도 제주시 노형동,3434-3,
54,17086100,카페세바,제주특별자치도 제주시 조천읍 선흘리,1093-1,http://t1.daumcdn.net/place/D3A7551D65A34FD59530465581E3C1A9
55,27128687,바람이분다당신이좋다,제주특별자치도 제주시 용담일동,432,http://t1.daumcdn.net/place/C64C9C573B9542FABC1C556070E65D49
56,26906049,벤츠,제주특별자치도 서귀포시 서귀동,432-4,
57,9496555,채플린,제주특별자치도 서귀포시 정방동,204-18,
58,22676403,가인,제주특별자치도 제주시 한림읍 한림리,1328-11,
59,4241227,교래팥이랑카페,제주특별자치도 제주시 조천읍 교래리,417,
60,1115019463,델문도 로스터스,제주특별자치도 제주시 도남동,61-4,http://t1.daumcdn.net/place/D3096971543B4FD1B553D21B61A8D724
61,2144722432,밝은방,제주특별자치도 서귀포시 호근동,1787-1,http://t1.daumcdn.net/place/916569062349445F8FCD518DC10A16DF
62,27413848,카페움,제주특별자치도 서귀포시 호근동,630-2,http://t1.daumcdn.net/place/E52399D7E5194C238668AF0FC3C7E575
63,16977836,문구까페,제주특별자치도 제주시 도남동,54-6,
64,27127929,귤하르방 삼성혈점,제주특별자치도 제주시 일도2동,1034-16,http://t1.daumcdn.net/place/4D9144B892E94CA990C54BA994156DC8
65,72822449,더치박스,제주특별자치도 제주시 노형동,2578-4,http://t1.daumcdn.net/localfiy/A1756CF6FB044D2FAABD9595308C8896
66,1436757802,카페두모리에,제주특별자치도 제주시 한경면 두모리,2611,http://t1.daumcdn.net/localfiy/2F9F644D2CE24B21979F54C60D916AFA
67,121125177,카페비아,제주특별자치도 제주시 삼양삼동,2560-1,
68,8749783,곰탱이카페,제주특별자치도 제주시 이도2동,1068-11,
69,13582475,빠리 스토리,제주특별자치도 제주시 이도2동,1766-1,
70,1620756271,이디야커피 제주화북점,제주특별자치도 제주시 화북일동,1221-2,http://t1.daumcdn.net/localfiy/85FEBF0F2E614F488BA3FE0E299CE30A
71,1372265134,제주헌치카페,제주특별자치도 제주시 구좌읍 송당리,2148-10,http://t1.daumcdn.net/localfiy/searchregister_472055186
72,604757802,월정541,제주특별자치도 제주시 구좌읍 월정리,541,
73,730657517,카페더문,제주특별자치도 제주시 내도동,640-1,http://t1.daumcdn.net/place/AFBFB3FC1A764B279C6E20DD4CB31A14
74,429668433,봄봄삼양점,제주특별자치도 제주시 도련일동,2009,
75,20064837,라이브카페해비치,제주특별자치도 서귀포시 표선면 표선리,40-46,
76,2005952850,더모아,제주특별자치도 제주시 오라이동,130-10,
77,2081719694,달리다방,제주특별자치도 제주시 구좌읍 종달리,572-10,
78,24709681,뜨락,제주특별자치도 서귀포시 성산읍 고성리,298-14,
79,681007689,넥스트시티,제주특별자치도 제주시 연동,490-7,
80,1039947224,오라디오라,제주특별자치도 서귀포시 안덕면 사계리,238-1,
81,21687549,고팡갤러리,제주특별자치도 제주시 한림읍 금능리,2068,
82,551162440,다만프레르 제주신화월드점,제주특별자치도 서귀포시 안덕면 서광리,산 24,http://t1.daumcdn.net/place/93B87CF28C04449EA1800CCC4D63BFAD
83,2074427441,허브마세리아,제주특별자치도 서귀포시 성산읍 수산리,1676-5,
84,17766795,코나빈스 제주점,제주특별자치도 제주시 연동,490-7,http://t1.daumcdn.net/place/FEF37F0F3BD3499EAAD07EFF298EA86E
85,15452116,원,제주특별자치도 제주시 도남동,74-2,
86,620864833,카페다온,제주특별자치도 제주시 노형동,1065-4,http://t1.daumcdn.net/place/24B5CF3E765045DC8427E37DEB254DB9
87,27508442,불란지북카페,제주특별자치도 서귀포시 상예동,1281-2,
88,1365000504,카페38,제주특별자치도 제주시 노형동,1534,http://t1.daumcdn.net/localfiy/DB700DE3662D4354A5E9D86E03F2FE6A
89,1216705871,백패커스홈카페,제주특별자치도 서귀포시 서귀동,315-2,
90,13608624,흙집사랑,제주특별자치도 서귀포시 동홍동,1316-3,
91,9538169,펀,제주특별자치도 제주시 이도2동,1772-19,
92,1778286667,갤러리카페부동산컨설팅,제주특별자치도 서귀포시 대정읍 보성리,2476-11,http://t1.daumcdn.net/localfiy/08D98C54A10F4604BB9C95AB89EA6C51
93,760301938,더커피브루,제주특별자치도 서귀포시 강정동,208-7,http://t1.daumcdn.net/place/AEECDAAB0413490BA96DA7C02AEE77A7
94,27578710,엠츄로 제원점,제주특별자치도 제주시 연동,273-58,http://t1.daumcdn.net/place/AF7D8D04F47B47EAA284A9823B2FF671
95,1879913674,더리터 서귀포중앙점,제주특별자치도 서귀포시 서귀동,284-3,
96,1337328227,카페도두,제주특별자치도 제주시 도두이동,705-1,http://t1.daumcdn.net/place/9251E927D8E74789976F19A11C03D070
97,1458477147,디저트팩토리 쇠소깍점,제주특별자치도 서귀포시 하효동,951-1,http://t1.daumcdn.net/localfiy/B46CA1BDD59F44E892DEAECDBEEE4BD7
98,701108705,보드스페이스,제주특별자치도 제주시 이도2동,1768-27,http://t1.daumcdn.net/localfiy/searchregister_678653682
99,11053335,비밀,제주특별자치도 제주시 노형동,725-2,
0,1009227539,웨딩카페나비인,제주특별자치도 제주시 애월읍 고성리,138,
1,645692816,곽지스테이션,제주특별자치도 제주시 애월읍 곽지리,1575-4,http://t1.daumcdn.net/place/BAA1BD9566A043139C452E8546A50793
2,21543202,채식카페 작은부엌,제주특별자치도 제주시 조천읍 선흘리,1123,http://t1.daumcdn.net/place/FF3587BC3E344BB9A51AE0F4E13DECC8
3,702688492,파스쿠찌 제주삼화지구점,제주특별자치도 제주시 도련일동,1939-3,http://t1.daumcdn.net/localfiy/searchregister_77718696
4,862316721,바담하우스카페,제주특별자치도 서귀포시 성산읍 신산리,1177-3,
5,26593247,제주웰컴비앤비앤카페,제주특별자치도 제주시 조천읍 북촌리,611-1,
6,408753122,리치망고 천진항점,제주특별자치도 제주시 우도면 연평리,1748,
7,26098534,에이팩토리 베이커리카페,제주특별자치도 제주시 삼도이동,1192-17,http://t1.daumcdn.net/place/1342090C0AAB4633BA50C1F1EB8C253D
8,24662330,카페클라츠,제주특별자치도 제주시 이도2동,1990-10,
9,204842289,트라몬토,제주특별자치도 서귀포시 대정읍 하모리,770-59,
10,27199017,마노르블랑,제주특별자치도 서귀포시 안덕면 덕수리,2952,http://t1.daumcdn.net/place/7F80000431DE4C9F81A5BAD94F96B15C
11,450395323,썸,제주특별자치도 제주시 한림읍 한수리,912-1,
12,454474337,레이지리자드,제주특별자치도 제주시 조천읍 와산리,1559-1,http://t1.daumcdn.net/localfiy/42905A8F36F84EE69C7B92A917D09669
13,875047975,우연히그곳,제주특별자치도 제주시 구좌읍 송당리,1370-3,http://t1.daumcdn.net/place/75D46194139D4677BD6E70919516F6A6
14,1797528035,바바오럼,제주특별자치도 제주시 이도2동,1991-2,http://t1.daumcdn.net/place/497B13BD50BB4DFDB7E7A5E7A2B3674E
15,1351245165,카페소바니,제주특별자치도 제주시 노형동,2590-3,http://t1.daumcdn.net/localfiy/searchregister_1338091425
16,973503549,바왕,제주특별자치도 제주시 우도면 연평리,1200-6,
17,27225933,아파치라이브호프,제주특별자치도 서귀포시 서귀동,316-7,http://t1.daumcdn.net/localfiy/825BE4D3C1BA424FBEB6C49FAA3B5DCD
18,775734317,허니문하우스,제주특별자치도 서귀포시 토평동,511,http://t1.daumcdn.net/localfiy/2B8CD0EA56A04C3E906420BA00D36024
19,27222177,빽다방 제주노형뜨란채점,제주특별자치도 제주시 노형동,2615-5,
20,26784906,project064다방,제주특별자치도 제주시 연동,261-59,http://t1.daumcdn.net/place/80FF1046A8404EC9AE846CDE63467E05
21,26512178,라인강커피호프,제주특별자치도 서귀포시 성산읍 고성리,325-10,
22,2074003249,필&라이프제주,제주특별자치도 제주시 노형동,3800-11,
23,497123240,아잘리아 WE 호텔,제주특별자치도 서귀포시 회수동,30,
24,27058025,쭌카페,제주특별자치도 제주시 연동,291-129,
25,652742008,장미카페,제주특별자치도 제주시 이도1동,1414-4,
26,1983315941,바다다,제주특별자치도 서귀포시 대포동,2384,http://t1.daumcdn.net/place/27A0510D9C6B4630A9FCA9FEF65D436A
27,573133854,카페바나나 함덕점,제주특별자치도 제주시 조천읍 함덕리,1020-2,http://t1.daumcdn.net/localfiy/331AA166E92F4663BB7554026D321BB1
28,1630441900,소담카페소담하우스,제주특별자치도 서귀포시 대정읍 하모리,612-3,
29,11003199,다솔산방,제주특별자치도 서귀포시 회수동,571,
30,1809400616,파리스라운지,제주특별자치도 서귀포시 강정동,923-1,
31,162122149,아일랜드빈티지커피 제주점,제주특별자치도 제주시 용담삼동,2572,http://t1.daumcdn.net/place/90B5176AA47D4F46B7513D47529AD0D0
32,17698044,선흘반못,제주특별자치도 제주시 조천읍 선흘리,산 22,
33,27464469,과일아삭 중앙로점,제주특별자치도 제주시 이도1동,1452-4,http://t1.daumcdn.net/cfile/223FAE4356C0267124
34,1338197965,카페희스토리,제주특별자치도 제주시 도두일동,2581,http://t1.daumcdn.net/localfiy/CD49C6ED834249538EE4D2B3BBB9AF54
35,1812243909,커피타는야옹이,제주특별자치도 제주시 한림읍 협재리,2469-1,http://t1.daumcdn.net/localfiy/70D36FB8F74C4E558076FB44DF1562FA
36,778794593,고성리안,제주특별자치도 서귀포시 성산읍 고성리,1195-1,
37,19637598,슬로우벗커피로스터스,제주특별자치도 제주시 용담이동,439,http://t1.daumcdn.net/cfile/211880425588F27321
38,1828484014,투썸플레이스 제주오라우정점,제주특별자치도 제주시 오라이동,3300,http://t1.daumcdn.net/place/C836BDC6640346238E5EDBA6A9801C0A
39,166846769,남쪽창고,제주특별자치도 서귀포시 남원읍 남원리,2336-4,
40,614072112,힐링브이알카페꿀곰허니베어,제주특별자치도 제주시 건입동,886-9,
41,897536273,플라이오조,제주특별자치도 서귀포시 성산읍 오조리,792-4,http://t1.daumcdn.net/place/AD9AE7D7920C4B2A8E62BFEB4CBBF1CC
42,474067457,낙낙커피,제주특별자치도 제주시 이도1동,1258-17,
43,638371572,페이보리오리,제주특별자치도 서귀포시 하효동,848,http://t1.daumcdn.net/localfiy/F1F74C13E1B84E9E85A403D1B68DAD79
44,22673337,코너,제주특별자치도 제주시 이도2동,1771-12,
45,203853018,파스쿠찌 제주서사라점,제주특별자치도 제주시 삼도일동,565-4,
46,1791921485,아도록,제주특별자치도 제주시 구좌읍 평대리,2025-4,http://t1.daumcdn.net/place/64B51BF870AD4D8491CF710F0D1F0172
47,624719590,오가닉제주,제주특별자치도 제주시 구좌읍 세화리,1467-2,
48,27411422,꿈꾸는고양이,제주특별자치도 제주시 애월읍 하가리,297-5,http://t1.daumcdn.net/cfile/245D084E5762456523
49,1566841942,피트카페,제주특별자치도 제주시 이호이동,258-11,
50,1382558769,삐끄니끄,제주특별자치도 제주시 연동,314-88,http://t1.daumcdn.net/place/0E5761560F6546B1A01AC7C0927B5E06
51,1182742651,간세다리족욕카페,제주특별자치도 서귀포시 서귀동,318-23,http://t1.daumcdn.net/place/12FDE59C541F48B7ACB2A49EA958A824
52,300712547,소원성지카페,제주특별자치도 제주시 애월읍 광령리,2807-18,
53,924538990,생느행,제주특별자치도 제주시 일도1동,1298-6,http://t1.daumcdn.net/place/50627BDD5F4F423AB112DBF2AFD04C6B
54,20635890,미호카페,제주특별자치도 제주시 외도일동,643-12,http://t1.daumcdn.net/place/51ADFEFB1EFD4B1480CC2DD9D444D8B6
55,198008115,돌코돔살레,제주특별자치도 서귀포시 색달동,2950-4,
56,1771624099,인더오조,제주특별자치도 서귀포시 성산읍 오조리,325-1,http://t1.daumcdn.net/place/2095001C4E874E3DAE4213D75C226260
57,1458559946,카페비주앤주,제주특별자치도 제주시 건입동,111-5,http://t1.daumcdn.net/place/CCCA668E1BC6405198B5E7E95983AF88
58,20303654,숨비아일랜드,제주특별자치도 서귀포시 성산읍 신천리,353-16,http://t1.daumcdn.net/place/9E3C67683EF84775A7832CEDBB0301C1
59,608722673,코지오베르쥬,제주특별자치도 제주시 연동,1515-4,http://t1.daumcdn.net/place/23C9E66B5AFF4C60BB337D4AEE628721
60,483731623,스무디킹 제주신화월드점,제주특별자치도 서귀포시 안덕면 서광리,산 24,
61,1839104258,마린68,제주특별자치도 서귀포시 안덕면 사계리,2029-6,http://t1.daumcdn.net/localfiy/E01CEC2174F8420194481B811503FBC4
62,23309877,동성다방,제주특별자치도 제주시 일도2동,550-65,
63,526663833,연동커피,제주특별자치도 제주시 연동,256-4,http://t1.daumcdn.net/localfiy/35FB6602F04A410F8ACDBE4894031C94
64,378587552,서로,제주특별자치도 제주시 삼도2동,603-13,http://t1.daumcdn.net/place/C64D69B4D9EB4A48A7A8AB3BF7089676
65,100179467,더츠커피,제주특별자치도 제주시 삼양일동,1620,
66,1916613055,도그헤븐,제주특별자치도 제주시 연동,292-10,
67,1848820644,다낚아낚시카페 제주점,제주특별자치도 제주시 이도1동,1774-8,
68,1632912716,카페훤,제주특별자치도 제주시 한림읍 협재리,1717,http://t1.daumcdn.net/localfiy/searchregister_1756867299
69,1938789532,배롱정원,제주특별자치도 제주시 한림읍 협재리,2518,http://t1.daumcdn.net/place/0E457640252848B5A66742B482AE2B1B
70,474734030,곱닥헌,제주특별자치도 서귀포시 대정읍 상모리,3932,
71,1202641851,앤타르트,제주특별자치도 제주시 조천읍 함덕리,272-35,http://t1.daumcdn.net/localfiy/1DF38741E0D84252BA884376EDC0EEDD
72,863864368,뮤커피,제주특별자치도 제주시 외도일동,530-3,http://t1.daumcdn.net/localfiy/13CAD7A2A7604F5A854DFEAE7BBFE78E
73,8913622,동남다방,제주특별자치도 서귀포시 성산읍 고성리,1196-3,
74,293987431,곰막다방,제주특별자치도 제주시 구좌읍 동복리,667-2,
75,26900356,스타벅스 제주중문DT점,제주특별자치도 서귀포시 색달동,2476-1,http://t1.daumcdn.net/place/7ECECA88850B45F5A451C4DEE1DC568C
76,1717813496,푸르곤,제주특별자치도 제주시 애월읍 납읍리,1024-6,http://t1.daumcdn.net/localfiy/3F705564A45245E1BE69D903C29F5AC2
77,218148094,감성카페심지,제주특별자치도 제주시 일도일동,1416-2,
78,1032727268,바람이머무는곳,제주특별자치도 제주시 애월읍 애월리,1834-4,http://t1.daumcdn.net/localfiy/E39A04096B2B485683B6EC90016E948C
79,21025723,지구아이,제주특별자치도 제주시 이도1동,1690-5,
80,1478142962,선재다원,제주특별자치도 서귀포시 표선면 표선리,631-1,
81,1926333996,건강한차이야기,제주특별자치도 제주시 노형동,3804-15,
82,645154188,라운딩,제주특별자치도 제주시 연동,1507-10,
83,384390280,제이2019,제주특별자치도 제주시 노형동,1054-6,
84,27264016,꺼멍싸바,제주특별자치도 제주시 구좌읍 세화리,1477-15,
85,501338844,미미다방,제주특별자치도 서귀포시 대정읍 하모리,1029-4,
86,258584774,그리울땐제주,제주특별자치도 서귀포시 남원읍 신흥리,125-6,http://t1.daumcdn.net/place/C210EA41D1B74302BE2BB3C84F9F9607
87,787781146,비온뒤맑게갠하늘,제주특별자치도 제주시 애월읍 유수암리,617-1,
88,18752674,최마담네 빵다방,제주특별자치도 제주시 한림읍 협재리,1494-1,http://t1.daumcdn.net/place/A5795FE37001463A8AC52C802EC5E5A6
89,22377388,파스쿠찌 제주이도점,제주특별자치도 제주시 이도2동,1986-20,
90,17414223,딕시,제주특별자치도 서귀포시 동홍동,116-7,http://t1.daumcdn.net/place/7C2CB3D80714417ABEAFCB61379A789E
91,914471105,바람과바다,제주특별자치도 제주시 조천읍 신흥리,870,http://t1.daumcdn.net/localfiy/searchregister_599397133
92,842997984,인샵카페,제주특별자치도 제주시 연동,261-6,
93,924582450,스쿠버스,제주특별자치도 제주시 구좌읍 월정리,278,http://t1.daumcdn.net/place/36D8240118144734828F24CEF8BFBD8E
94,1852818326,가수박시은커피,제주특별자치도 제주시 한경면 판포리,2881-3,
95,317398947,한형수정원,제주특별자치도 제주시 한림읍 협재리,1352,http://t1.daumcdn.net/localfiy/07DEB512D52944929A9C3E46334255AD
96,26948116,망고레이 송악산점,제주특별자치도 서귀포시 대정읍 상모리,133-1,http://t1.daumcdn.net/place/F1C29F69139A4159B42396B48ED84D7F
97,2117009564,씨리얼제주,제주특별자치도 제주시 한림읍 협재리,1034-1,
98,1746264127,공예가있는찻집하늘,제주특별자치도 제주시 이도1동,1260-38,http://t1.daumcdn.net/place/DC4019035648480E95653F973EF8DE58
99,1765370336,구름제과,제주특별자치도 제주시 이도이동,1770-14,
0,661112233,영심이랑커피랑,제주특별자치도 제주시 조천읍 함덕리,3215-5,
1,1148988883,숙이네찻집,제주특별자치도 제주시 애월읍 애월리,1584-1,
2,1609679154,서귀당,제주특별자치도 서귀포시 서귀동,172-4,http://t1.daumcdn.net/place/C6ECB9080BC64FA5A9AA9487E421CFA6
3,1093583021,더베이커피,제주특별자치도 서귀포시 하예동,1730-1,http://t1.daumcdn.net/localfiy/6C101061E5F74A74952373ED67059BBB
4,1766276489,도리화과,제주특별자치도 제주시 오라이동,696-7,http://t1.daumcdn.net/place/44DBE97016244BB7B61EBE43C8680015
5,14507777,엘리엇스체어,제주특별자치도 제주시 이도2동,1979-22,http://t1.daumcdn.net/place/96131450CA6B488AA66905CBBB7D33EC
6,182270139,투썸플레이스 제주신화빌라스점,제주특별자치도 서귀포시 안덕면 서광리,2518,
7,26787548,마시클,제주특별자치도 제주시 노형동,936-2,http://t1.daumcdn.net/place/015186BB53694165B18D7684206C1972
8,8922176,대성다방,제주특별자치도 서귀포시 서귀동,204-8,
9,112645244,손제주,제주특별자치도 제주시 한림읍 한림리,1457-8,
10,9901772,양지다방,제주특별자치도 서귀포시 대정읍 하모리,919-9,
11,26618465,카페아프리카,제주특별자치도 제주시 삼양일동,1622-3,http://t1.daumcdn.net/place/19E339E773D446B7BEEEE4A7F95C9A39
12,1130988432,그린페블,제주특별자치도 제주시 한림읍 월림리,440,http://t1.daumcdn.net/localfiy/5144FB6E87AE453B9F6D6DB2DA916174
13,518058733,초가시월,제주특별자치도 서귀포시 표선면 표선리,987,
14,872497091,카페 결,제주특별자치도 제주시 우도면 연평리,1289,http://t1.daumcdn.net/localfiy/67F4A396DBD94CBDB1E4C025E44E07DC
15,1230584692,청춘다방,제주특별자치도 제주시 연동,311-17,http://t1.daumcdn.net/place/E7986AD5D5AE4BE2ADEAC45EBA9B66F1
16,1715429899,카페그레이스,제주특별자치도 서귀포시 토평동,665,
17,15864461,버터플라이,제주특별자치도 제주시 오라일동,2444-4,
18,9649100,피오레,제주특별자치도 제주시 연동,281-28,http://t1.daumcdn.net/place/960B822764724C4480FA3E7A084790F0
19,27459317,꽃담팥집,제주특별자치도 서귀포시 성산읍 성산리,111,http://t1.daumcdn.net/place/2DFF050438654D3399A9CCDC465FBC98
20,709238394,종이비행기,제주특별자치도 제주시 구좌읍 세화리,1477-3,http://t1.daumcdn.net/localfiy/searchregister_1901809240
21,21473483,신장미다방,제주특별자치도 서귀포시 대정읍 하모리,873-1,
22,422560248,카페스위티,제주특별자치도 제주시 노형동,711-5,
23,1469540771,에이바우트커피종합경기장점,제주특별자치도 제주시 오라일동,2451-6,
24,27590133,도둑고양이,제주특별자치도 제주시 노형동,730-5,
25,24879322,조랑말체험공원 마음카페,제주특별자치도 서귀포시 표선면 가시리,3149-33,
26,24561272,올레요커피,제주특별자치도 서귀포시 강정동,2498-3,http://t1.daumcdn.net/cfile/217CAD365363B0AB16
27,693016371,윈드스톤,제주특별자치도 제주시 애월읍 광령리,1227-2,http://t1.daumcdn.net/place/C0D9E22A47F34999A5178882AC9ECB9B
28,21473781,산책,제주특별자치도 제주시 애월읍 고내리,1155,http://t1.daumcdn.net/place/2A800FFF2021448095E333B2ECAD0BD6
29,10556350,수월다방,제주특별자치도 제주시 한경면 고산리,2203-2,
30,24907533,카페잇브레드 삼화점,제주특별자치도 제주시 화북일동,1152-5,
31,21511066,60빈스,제주특별자치도 서귀포시 호근동,405-1,http://t1.daumcdn.net/place/055BBCE372F14E3884433184815C1160
32,2057401857,안녕육지사람 2호점,제주특별자치도 제주시 우도면 연평리,1200-7,http://t1.daumcdn.net/place/62988A1645C141ACB84FB3FAF9408AC0
33,1571948116,삼도,제주특별자치도 제주시 노형동,2615-1,
34,1196799335,벨롱벨롱,제주특별자치도 제주시 외도일동,645-8,http://t1.daumcdn.net/cfile/24482438573577BA1B
35,10370769,생음악라이브,제주특별자치도 제주시 용담삼동,516-2,
36,1655451199,해픈,제주특별자치도 제주시 이도2동,1766-18,http://t1.daumcdn.net/place/83A9DE01A2254E0195B481392AF41ECE
37,1961583981,바람의 향기가 전해주는 하루는,제주특별자치도 제주시 일도1동,1055-7,
38,974630164,달비치펜션,제주특별자치도 제주시 구좌읍 월정리,13,
39,671421361,톨쌀롱,제주특별자치도 제주시 이호이동,109-15,
40,17749788,루이,제주특별자치도 제주시 오라이동,776,
41,22581047,스윗하우스,제주특별자치도 제주시 노형동,720-1,
42,11051406,사계절다방,제주특별자치도 서귀포시 표선면 표선리,653,
43,835239739,바끄레카페,제주특별자치도 서귀포시 서홍동,440-1,
44,1435156167,블루밍제이,제주특별자치도 제주시 한림읍 명월리,1729-1,http://t1.daumcdn.net/place/B6EEB118FC5E4C6F8829517DAE7B9D37
45,25665611,살롱드라방,제주특별자치도 제주시 애월읍 하가리,1415,http://t1.daumcdn.net/place/8E13AD68CFFD4702BA6E08A3CE7B170E
46,26635265,빽다방 제주중앙여고점,제주특별자치도 제주시 이도이동,1981-2,http://t1.daumcdn.net/cfile/2743C450555098B601
47,2108983746,카페콧수염,제주특별자치도 제주시 구좌읍 월정리,670,http://t1.daumcdn.net/place/08F344A6EE00455FAB4080CD4E5D9C1E
48,1766579218,빌리엔젤 제주노형점,제주특별자치도 제주시 노형동,677-2,http://t1.daumcdn.net/localfiy/searchregister_1800350230
49,649431482,하도1940,제주특별자치도 제주시 구좌읍 하도리,1940,
50,822705610,초가시월,제주특별자치도 서귀포시 표선면 성읍리,987,
51,440151517,룰루랄라,제주특별자치도 제주시 도두일동,2626-5,
52,21483779,가름다방,제주특별자치도 서귀포시 표선면 표선리,692,
53,821064310,플레이스엉물,제주특별자치도 제주시 구좌읍 종달리,756,http://t1.daumcdn.net/place/BA906BB03A004FEE91A3EA974B8C19CB
54,20399392,봉봉,제주특별자치도 제주시 우도면 연평리,763,http://t1.daumcdn.net/place/81C5C41E14014864825887ABBFCF8F49
55,13305584,델라,제주특별자치도 제주시 연동,292-65,http://t1.daumcdn.net/place/2CA18727899A47538A1E9EE3143C5650
56,1527163571,히아담,제주특별자치도 제주시 연동,1365-1,
57,8124559,플로리체,제주특별자치도 제주시 이도2동,1185-12,http://t1.daumcdn.net/place/AC1F5F573764442CBE0D1DFD983F42A7
58,2144604088,가베또롱,제주특별자치도 제주시 조천읍 조천리,3253-13,http://t1.daumcdn.net/place/201B29A1E0F1434DA565839E2516680F
59,24977889,바람코지 게스트하우스&카페,제주특별자치도 서귀포시 하효동,1052-3,http://t1.daumcdn.net/place/CF6E7CF0B7754485BBBC2C7B29A01F29
60,1368445762,하늘문카페,제주특별자치도 서귀포시 서호동,930-1,
61,20013713,피카소,제주특별자치도 제주시 노형동,2579-1,http://t1.daumcdn.net/place/A14F6ECD13754E5E93577322CE5287C2
62,26810675,엔제리너스 제주애월D/I점,제주특별자치도 제주시 애월읍 고내리,463,
63,1828289100,카페빈스,제주특별자치도 제주시 노형동,3811-4,
64,11227640,토르토니 서귀포점,제주특별자치도 서귀포시 천지동,299-4,
65,24925007,몬스터살롱,제주특별자치도 제주시 애월읍 곽지리,1669-1,http://t1.daumcdn.net/place/70AED3E76E654B33B9BA77AC2CA02C10
66,615740956,오엘이에프,제주특별자치도 제주시 조천읍 와흘리,1912-3,http://t1.daumcdn.net/localfiy/902CB1857B6C4450AE92076E611939D3
67,1382675450,제주신화월드 랜딩델리,제주특별자치도 서귀포시 안덕면 서광리,산 24,http://t1.daumcdn.net/place/EA1B36D4AA2244BAA2B4894FD2ECDF76
68,18550490,카페더브릿지,제주특별자치도 제주시 이도2동,1773-26,http://t1.daumcdn.net/place/67BE3BCF93754169A183F004B7AB7212
69,9227908,여우비,제주특별자치도 제주시 연동,1488-1,http://t1.daumcdn.net/place/858F13328463414C95CCF395D97F7D38
70,799505447,파스쿠찌 제주한라병원점,제주특별자치도 제주시 연동,1964-3,
71,609715748,라리저브,제주특별자치도 제주시 구좌읍 하도리,1091-50,
72,366257367,커피에반하다 서귀포올레시장점,제주특별자치도 서귀포시 서귀동,272-51,
73,27510157,노고록전통찻집,제주특별자치도 제주시 애월읍 유수암리,3040,
74,1694795313,DP513,제주특별자치도 제주시 화북일동,15-2,
75,20620491,카페마체베트제주KT,제주특별자치도 제주시 이도1동,1643-1,
76,19237965,카페베네 제주중앙병원점,제주특별자치도 제주시 이호이동,22,
77,25161792,테라로사 제주서귀포점,제주특별자치도 서귀포시 하효동,1306-1,http://t1.daumcdn.net/place/EF2E744904F7478D9052F04F91FD544E
78,617793541,감저,제주특별자치도 서귀포시 대정읍 동일리,2916,http://t1.daumcdn.net/localfiy/58B69A714F8046DE824C646A0F5880C2
79,1278387873,쏠레일베이커리카페,제주특별자치도 제주시 봉개동,1904,
80,21572324,베이징,제주특별자치도 제주시 도남동,914-2,
81,104832990,외도339,제주특별자치도 제주시 외도이동,339,http://t1.daumcdn.net/place/70ED803972D04686929894B4EB0B856D
82,2017506919,보름코지,제주특별자치도 제주시 우도면 연평리,309,
83,172316363,유주씨,제주특별자치도 제주시 연동,294-7,http://t1.daumcdn.net/place/86741A665DEA440989EA6399947448F3
84,458775645,나비카페앤바,제주특별자치도 제주시 연동,282-21,
85,1931412508,블럭&비즈,제주특별자치도 서귀포시 강정동,208-8,
86,25922832,컴플리트커피,제주특별자치도 제주시 연동,1523-3,http://t1.daumcdn.net/place/D28E61A22EE94E8AA647AAB24F6C5A31
87,1637545673,러반로제 제주삼화지구점,제주특별자치도 제주시 화북일동,1019-2,
88,723636395,모앙,제주특별자치도 제주시 아라일동,6108-10,http://t1.daumcdn.net/place/9319B4DA078447C094556556B29C32DA
89,647397940,아리아커피,제주특별자치도 제주시 한경면 고산리,3605-2,http://t1.daumcdn.net/localfiy/22DFD160F2204E3DA6A8F90D2D7E8A99
90,26805894,코디,제주특별자치도 제주시 이도2동,2002-14,http://t1.daumcdn.net/cfile/251D214A557ED9CD20
91,11096340,더스카이,제주특별자치도 제주시 건입동,1397-1,http://t1.daumcdn.net/place/986A39FF942246FD87FC6871BDDA5114
92,16699906,모던룩,제주특별자치도 제주시 노형동,2615-2,
93,1266121660,카페덕수리2180,제주특별자치도 서귀포시 안덕면 덕수리,2180,
94,1888951831,마쁘띠알자스,제주특별자치도 제주시 한경면 저지리,1838-2,
95,986756578,콩툰 서귀포점,제주특별자치도 서귀포시 서귀동,408-3,http://t1.daumcdn.net/place/179C01477D394AC78E592855A01AD39D
