,Unnamed: 0,name,address,latitude,longitude,places
181,181,대정향교,제주특별자치도 서귀포시 안덕면 사계리 3126-1,33.23958,126.2884,"[['코데인커피로스터스' 876.1963060302451]
 ['대정로스터리카페' 907.6614958060973]
 ['제주인카페' 1119.9992821028688]
 ['사계생활' 1161.0161152657854]
 ['유루유루' 1263.580507698626]
 ['우노커피' 1387.2843949372063]
 ['제주반지마을반지만들기카페' 1403.204537660985]
 ['커피하우스' 1424.1766525349335]
 ['갬성드사계' 1511.5156850493674]
 ['모앤힐카페' 1555.2462745652958]
 ['청춘예찬' 1598.3133092897074]
 ['어린왕자감귤밭' 1667.4632820390152]
 ['마노르블랑' 1711.8499907450282]
 ['불란서식과자점 사계리' 1716.4054910793736]
 ['사계180' 1721.7951670311509]
 ['블루오션' 1793.0960963962148]
 ['미르빌카페' 1800.1089650465092]
 ['정원이있는마네' 1831.7777290610056]
 ['지오아라' 1832.5748268536238]
 ['그레이그로브' 1859.055399859472]
 ['카페비고르' 1859.055399859472]
 ['땅굴카페' 1859.055399859472]
 ['사계지오' 1870.7216372650237]
 ['헤이브라더' 1870.7216372650237]
 ['오라디오라' 1909.41071201811]
 ['스테이위드커피' 1909.5813220199425]
 ['뷰스트' 1921.2981158809305]
 ['유엔아이' 1930.2410626262604]
 ['짜이다방' 1936.3177317279192]
 ['리유' 1955.1891591557942]]"
182,182,대정현역사자료전시관,제주특별자치도 서귀포시 대정읍 상모리 3862-1,33.2251845,126.25634720000001,"[['와토커피' 29.12559171566065]
 ['곱닥헌' 147.6562604900729]
 ['보스코' 196.1540823883125]
 ['카페아모르파티' 238.58210690764815]
 ['진다방' 253.2653212317017]
 ['흔한남자의커피이야기' 271.00000372987785]
 ['우리동네만화카페' 274.56848628524546]
 ['수지다방' 275.7195429746228]
 ['퀸틸리스' 298.3699877942038]
 ['초원다방' 318.4661246277174]
 ['카페달콩' 338.8231910803319]
 ['현다방' 376.5603063539912]
 ['청자다방' 376.72871253164845]
 ['아라다방' 396.36873940509105]
 ['신장미다방' 399.85574055533954]
 ['장미다방' 399.85574055533954]
 ['밀로드' 401.41296243086214]
 ['리틀비틀키즈카페 모슬포점' 419.4170708955103]
 ['로얄다방' 436.3856420104372]
 ['바리스타손설웅' 488.4498268320356]
 ['노을카페' 492.6805410752834]
 ['보리다방' 493.1395384596129]
 ['커피베이 제주대정점' 499.9661817966101]
 ['커피캄머' 514.2524460040357]
 ['양지다방' 515.2717872751701]
 ['수다' 525.2847628130828]
 ['중앙다방' 544.0204301794565]
 ['둘이네' 559.0014853752105]
 ['이반다방' 567.6015047764358]
 ['금화다방' 584.2115572507291]]"
183,183,대천이오름,제주특별자치도 제주시 조천읍 선흘리 산 154,33.477704100000004,126.7135515,"[['다담' 1024.5753812491364]
 ['다희연 동굴의다원' 1024.5753812491364]
 ['까망고띠' 1517.8254803142354]
 ['카페2085' 1588.0869430441971]
 ['선흘' 1602.163690513788]
 ['카페마마미니' 1614.7569194867401]
 ['샤라의정원' 1621.7800026927707]
 ['필연' 1757.6317707446408]
 ['커피공방무무' 2193.4327617554204]
 ['안녕토르' 2194.0238379312714]
 ['카페아꼬떼' 2282.7963277957374]
 ['나무카페' 2403.313371180144]
 ['커피정원' 2835.2395524705553]
 ['말로' 3099.956895432192]
 ['카페헛간' 3105.4018991146095]
 ['말벗카페' 3154.347591608025]
 ['동위커피앤굿데이하우스' 3163.795880578407]
 ['함와로580' 3427.000806962918]
 ['선흘반못' 3433.6970346497446]
 ['마실' 3467.9013951227184]
 ['동백' 3471.290884540953]
 ['하이안나' 3549.1320166151104]
 ['제주달이빛나는카페' 3696.8304541017174]
 ['세난' 3739.7451157143196]
 ['까사델마레' 3840.397576075028]
 ['잼잼팩토리' 3840.397576075028]
 ['펀카페' 3840.397576075028]
 ['카페타오' 3840.397576075028]
 ['채식카페 작은부엌' 3840.8748552914108]
 ['구삼브루커피' 3899.1929003760424]]"
184,184,대평포구,제주특별자치도 서귀포시 안덕면 감산리 98 2-2,33.2371,126.36138999999999,"[['르피크닉' 156.15165077151173]
 ['니나수옹기족욕카페' 241.94362313482117]
 ['바산올레펜션' 241.94362313482117]
 ['카페루시아' 331.4032905778352]
 ['마농' 453.34608652211983]
 ['선자살롱' 473.6197053307988]
 ['까페물고기' 474.8321348916521]
 ['카페두가시' 523.8452633622207]
 ['잇유어그린' 529.0181734099614]
 ['카페이응' 532.2833044734764]
 ['대평에오면' 582.846818370383]
 ['쓰담뜨담' 623.216203638704]
 ['가온해' 638.797854221622]
 ['휴일로' 694.2770337007989]
 ['카페아라' 709.4483503380849]
 ['붐붐 카페&펍' 763.4213114301076]
 ['카페아트진' 787.5953527503965]
 ['아트진' 787.5953527503965]
 ['제주다와' 853.173908353829]
 ['더베이커피' 1365.402355350817]
 ['카페8길' 2105.52593684516]
 ['카페향유' 2429.7823210606953]
 ['더리트리브' 2431.733651600924]
 ['휴커피' 2441.7076436791303]
 ['아꼬운' 2465.044847649325]
 ['댕규리네 해수족욕카페' 2481.6215148126475]
 ['카페논짓물' 2542.874475237815]
 ['플라워카페 혜연' 2562.0223798748507]
 ['차롱지에스엘' 2591.8750962072245]
 ['카페차롱' 2591.8750962072245]]"
185,185,대포포구,제주특별자치도 서귀포시 대포동,33.243515,126.43522,"[['에리두카페n베즈' 208.07926408214757]
 ['선' 316.27791135576473]
 ['디피159' 506.48126836541894]
 ['제주고장' 657.8869234139514]
 ['카페커피메딕' 704.70636315301]
 ['바다다' 758.2527230535338]
 ['파스쿠찌 제주중문점' 894.8349266887856]
 ['마신다 커피' 898.2717631814357]
 ['마신다' 898.2717631814357]
 ['바바라코코' 972.0048481175174]
 ['샐리하우스' 1116.4315184743941]
 ['키즈카페더럭' 1224.8315114649092]
 ['동백정원' 1252.9533480201735]
 ['제주몽' 1271.728418059856]
 ['볼스카페' 1290.002161832215]
 ['카페무채색' 1305.9625495680446]
 ['빈스와플' 1337.1352613192817]
 ['미스터힐링 중문점' 1343.1013905168854]
 ['토프레소 제주중문점' 1362.0157683837292]
 ['약천사 자모다원' 1363.2695020878252]
 ['지유명차 제주중문점' 1367.6799630078021]
 ['메가커피 중문점' 1382.8635638774324]
 ['다솔산방' 1432.0361444564894]
 ['카노푸스' 1449.0311467082338]
 ['안녕좋은하루' 1458.9574027278127]
 ['카페헬로' 1511.8913514541998]
 ['샨티' 1519.8165360119574]
 ['이정의댁' 1576.046438743037]
 ['마노커피하우스' 1645.9006990889359]
 ['돌코돔살레' 1840.1340730750069]]"
186,186,대한민국최남단기념비/ 마라도 기념비,제주특별자치도 서귀포시 대정읍 가파리 583-9,33.114143,126.268616,"[['대낭굴' 9685.939802010033]
 ['스타벅스 제주송악산점' 10475.537208334516]
 ['망고레이 송악산점' 10517.624503234116]
 ['모아카페' 10676.966887007658]
 ['엠브릿지' 10740.908963838896]
 ['M1971' 10740.908963838896]
 ['하먼' 10868.920877013326]
 ['너는나의바다' 10868.920877013326]
 ['하와이카이' 10888.64381283339]
 ['리치망고 대정점' 10983.296776516501]
 ['트로피컬하이드어웨이 브런치카페' 10994.576807067337]
 ['카페초록귤' 11028.739903792568]
 ['소담카페소담하우스' 11080.178690191036]
 ['오젠' 11255.105792603747]
 ['투썸플레이스 제주모슬포점' 11474.190535923377]
 ['트라몬토' 11587.951291016574]
 ['재클린디저트 모슬포점' 11637.039280449128]
 ['바빈스커피 모슬포점' 11685.057224600465]
 ['수다뜰' 11758.48523777408]
 ['카페멘도롱' 11798.692749623893]
 ['루머팡모슬포점' 11798.692749623893]
 ['파랑도 다방' 11844.045536239717]
 ['오케이다방' 11846.365635086635]
 ['수궁다방' 11869.749592002221]
 ['해성이용원' 11877.359709743167]
 ['앙카페앤바' 11877.359709743167]
 ['카페52' 11896.037998304455]
 ['이반다방' 11907.139085871977]
 ['나비정원' 11922.237696010121]
 ['제주설심당 모슬포점' 11952.989931069656]]"
187,187,더 플래닛 (THE PLANET),제주특별자치도 서귀포시 색달동 2558,33.2814107,126.4111118,"[['보이차카페초원길' 1470.3977042008305]
 ['그레이1766' 2162.4700008871596]
 ['가가하우스' 2233.8519954573403]
 ['베베맘이유식' 2243.0230105650435]
 ['색달로망스' 2283.0675718847424]
 ['병과점 미남미녀' 2355.973884889227]
 ['빽다방 호텔더본제주점' 2477.994489590121]
 ['레이지카페' 2504.293457552725]
 ['카페바나나 중문점' 2654.827440414079]
 ['또보레' 2659.5254127366406]
 ['부커피카페' 2673.6908956281254]
 ['카페16' 2759.710106749309]
 ['어썸' 2868.0773852749303]
 ['카페2472' 2872.695044537528]
 ['갈치카페' 2885.3798402691696]
 ['스타벅스 제주중문DT점' 2938.278853213538]
 ['이디야커피 제주중문점' 2950.292840244624]
 ['플로우' 2987.656249272309]
 ['본태카페' 3030.987477361051]
 ['히든클리프호텔 앤 네이쳐 치치라운지' 3048.449985965498]
 ['마가렛펜션' 3079.167963349878]
 ['마노커피하우스' 3121.9500354403785]
 ['아잘리아 WE 호텔' 3150.107300732713]
 ['이정의댁' 3191.4204455719055]
 ['재즈마을 카페테리아' 3257.462093261336]
 ['놀멍쉬멍카페테리아 2호점' 3290.839816369242]
 ['놀멍쉬멍머그멍' 3290.839816369242]
 ['소보리당로222' 3307.417306474662]
 ['샨티' 3311.7028981523376]
 ['스타벅스 제주중문점' 3351.576671591546]]"
188,188,더데오름(가가악),제주특별자치도 서귀포시 상예동 4489-1 일대,33.277172,126.37348999999999,"[['쉴띠하우스커피숍' 893.057321042123]
 ['가랑가랑' 917.8469701290333]
 ['아뜰리에제주명월' 1147.3965248867498]
 ['래빗라이스케익카페' 1380.2952824484069]
 ['고스란' 1399.162226992881]
 ['카멜리아힐온실카페' 1440.3544714074797]
 ['싱그러우니' 1476.6699766759536]
 ['레몬올레' 1685.0912897790483]
 ['소보리당로222' 1824.114896557588]
 ['재즈마을 카페테리아' 1894.6627170979484]
 ['미니파라다이스' 2096.8344770762246]
 ['또보레' 2103.722448950847]
 ['그레이1766' 2185.1943283834403]
 ['보이차카페초원길' 2191.3992550852918]
 ['세계자동차 제주박물관 티하우스' 2295.8747064545505]
 ['숨비나리카페' 2386.70010893553]
 ['카페차롱' 2638.7028044983244]
 ['차롱지에스엘' 2638.7028044983244]
 ['르몽' 2784.08524143999]
 ['마가렛펜션' 3263.0348605689464]
 ['올리브카페' 3402.4774467245024]
 ['본태카페' 3446.408783020032]
 ['불란지북카페' 3529.1533006212376]
 ['어썸' 3547.5805370914004]
 ['플로우' 3557.055410391306]
 ['빽다방 호텔더본제주점' 3635.6389496196794]
 ['히든클리프호텔 앤 네이쳐 치치라운지' 3655.049563827776]
 ['베베맘이유식' 3902.9472287990657]
 ['제주다와' 3906.5564807573837]
 ['부커피카페' 3936.338414676509]]"
189,189,"더럭초등학교(구, 더럭분교)",제주특별자치도 제주시 애월읍 하가리 1580-1,33.453457,126.345276,"[['카페가락' 88.495473141495]
 ['프롬더럭' 263.1750516156989]
 ['카페어떤오후' 302.4159572760012]
 ['카페시바' 338.2922811111743]
 ['하가1476' 428.47978113857357]
 ['블라썸1407' 430.08809476235837]
 ['꽃향유' 452.97679540124756]
 ['까미노' 542.3212553965828]
 ['살롱드라방' 590.7090552273003]
 ['라꾸르카페펜션' 796.5570630268835]
 ['가을남자의커피향기' 1244.3182210533053]
 ['곽스 제주점' 1303.15377133367]
 ['랑지다' 1391.9174242483289]
 ['바다와자전거' 1610.8099217491829]
 ['산책' 1684.398708392502]
 ['더바당카페' 1713.3438512619891]
 ['눈꽃여신' 1719.8053781992737]
 ['1158족욕카페' 1719.8053781992737]
 ['솔트' 1720.2152845966375]
 ['키스더티라미수' 1739.3128801585908]
 ['리치망고 애월본점' 1741.028093217536]
 ['예향' 1762.7408205896818]
 ['카페인디고' 1780.0635103718575]
 ['아이덴' 1780.7030369657562]
 ['꿈꾸는고양이' 1820.990583688972]
 ['엔제리너스 제주애월D/I점' 1841.1006855385265]
 ['과일하다' 1899.6012363945777]
 ['망고홀릭 애월해안도로점' 1912.0957823405915]
 ['푸르곤' 1946.7381593153257]
 ['제주의꿈' 1972.5197071839298]]"
190,190,더마카트,제주특별자치도 제주시 한림읍 월림리 산 8,33.355522,126.24203,"[['오로라정원' 738.1015163295681]
 ['그린페블' 1279.04749445776]
 ['음부리카페 인쌀롱제주' 1493.7949543819932]
 ['자왈' 1632.066289613251]
 ['쌀롱제주' 2157.7227627467137]
 ['유람위드북스' 2379.8521330838007]
 ['카페그해여름' 2435.4662968172497]
 ['저지에' 2552.5924366889944]
 ['쿠싱샌드위치카페' 2586.3955098397596]
 ['담담' 2639.5706580346096]
 ['브루마블' 2640.9272443256027]
 ['꼬르메숍' 2665.101469448373]
 ['토템오어' 2665.101469448373]
 ['페이지유' 2672.5936362339135]
 ['마쁘띠알자스' 2682.2480894130763]
 ['네스트힐' 2734.0054513351915]
 ['정낭까페' 2769.2273612860836]
 ['투썸플레이스 제주라온명품관점' 2815.531637466939]
 ['키친오즈' 2856.9912002483375]
 ['아씨갤러리' 2925.63516719286]
 ['봉스파머' 2985.7580760994174]
 ['달링하버' 3044.298804313111]
 ['우호적무관심' 3063.424827450283]
 ['파파사이트' 3157.628018507512]
 ['스토리온' 3316.476608502791]
 ['잇나우' 3356.49900366562]
 ['디오리오르 아트앤카페' 3435.553167043471]
 ['선인장을부탁해' 3444.611942088576]
 ['쉴만한물가' 3461.6329276473307]
 ['씨리얼제주' 3464.8746024454285]]"
