,cafe_id,cafe,name,price
0,13571332,두모악무인찻집,캡슐커피,"3,000"
1,13571332,두모악무인찻집,코코아,"2,000"
2,13571332,두모악무인찻집,한방차,"2,000"
3,13571332,두모악무인찻집,허브차,"2,000"
4,13571332,두모악무인찻집,홍차,"2,000"
5,1082954673,나포리카페,흑돼지수제버거,"10,000"
6,1082954673,나포리카페,흑돼지불고기카레밥,"10,000"
7,1082954673,나포리카페,에스프레소 HOT,"3,500"
8,1082954673,나포리카페,아메리카노 HOT,"4,000"
9,1082954673,나포리카페,아메리카노 ICE,"4,500"
10,1082954673,나포리카페,카페라떼 HOT,"4,500"
11,1082954673,나포리카페,모카라떼,"5,000"
12,1082954673,나포리카페,카라멜마끼아또 HOT,"5,000"
13,1082954673,나포리카페,카푸치노 HOT,"5,000"
14,1082954673,나포리카페,핫초코,"4,500"
15,969286213,방방파티 제주삼화점,어린이입장료(1인),"4,000"
16,969286213,방방파티 제주삼화점,보호자입장료(1인),"2,000"
17,27495099,뽀요요카페,우도라떼,"5,500"
18,27495099,뽀요요카페,땅콩라떼,"5,000"
19,27495099,뽀요요카페,망고쥬스,"6,500"
20,27495099,뽀요요카페,망고스무디,"6,000"
21,27495099,뽀요요카페,우도땅콩아이스크림,"6,000"
22,1411458986,카페일상,핸드드립커피,
23,1411458986,카페일상,아이스크림,
24,1411458986,카페일상,에스프레소커피,
25,1411458986,카페일상,브라우니,
26,1411458986,카페일상,스콘,
27,1411458986,카페일상,굿모닝세트,
28,29367180,르카페하도,피자,
29,29367180,르카페하도,치킨,
30,29367180,르카페하도,버팔로윙,
31,29367180,르카페하도,감자튀김,
32,2146177384,이디야커피 제주성읍점,니트로커피,
33,2146177384,이디야커피 제주성읍점,민트모카,
34,2146177384,이디야커피 제주성읍점,바닐라 라떼,
35,2146177384,이디야커피 제주성읍점,카라멜 마끼아또,
36,2146177384,이디야커피 제주성읍점,카페 라떼,
37,2146177384,이디야커피 제주성읍점,카페 아메리카노,
38,2146177384,이디야커피 제주성읍점,카페모카,
