,cafe_id,cafe,name,price
0,966859018,카페52,아메리카노,"4,000"
1,966859018,카페52,카페라떼,"5,000"
2,966859018,카페52,녹차라떼,"5,000"
3,966859018,카페52,바닐라라떼,"5,400"
4,966859018,카페52,카페모카,"5,500"
5,966859018,카페52,카라멜마끼아또,"5,500"
6,966859018,카페52,수제자몽에이드,"6,800"
7,966859018,카페52,수제레몬에이드,"6,800"
8,966859018,카페52,수제자몽차,"6,000"
9,966859018,카페52,수제레몬차,"6,000"
10,966859018,카페52,수제생강차,"5,500"
11,966859018,카페52,허브티,"4,500"
12,966859018,카페52,홍차,"4,500"
13,966859018,카페52,우유,"3,000"
14,966859018,카페52,페리에,"4,200"
15,1087979655,김녕처럼,커피,
16,1087979655,김녕처럼,칵테일,
17,1087979655,김녕처럼,맥주,
18,24766902,설빙 신제주직영점,인절미설빙,
19,24766902,설빙 신제주직영점,인절미토스트,
20,24766902,설빙 신제주직영점,블루베리치즈설빙,
21,24766902,설빙 신제주직영점,치즈설빙,
22,24766902,설빙 신제주직영점,블루베리요거트스무디,
23,24766902,설빙 신제주직영점,티라미수설빙,
24,24766902,설빙 신제주직영점,딸기치즈메론설빙,
25,24766902,설빙 신제주직영점,리얼통통메론설빙,
26,24766902,설빙 신제주직영점,요거통통메론설빙,
27,1805030433,모래비커피팩토리,모래비커피,
28,1805030433,모래비커피팩토리,모래비 필터커피,
29,1805030433,모래비커피팩토리,카페라떼,
30,1805030433,모래비커피팩토리,우도땅콩라떼,
31,1805030433,모래비커피팩토리,한라봉주스,
32,27549454,중문다방,쇼콜라,"3,500"
33,27549454,중문다방,오레오,"3,500"
34,27549454,중문다방,딸기요거트,"3,500"
35,27549454,중문다방,녹차,"3,500"
36,27549454,중문다방,딸기크림,"2,500"
37,1351854455,더로맨틱 내생에가장아름다운날들,크림 그린티라떼,"7,500"
38,1351854455,더로맨틱 내생에가장아름다운날들,딸기라떼,"7,000"
39,1351854455,더로맨틱 내생에가장아름다운날들,유자에이드,"7,000"
40,1351854455,더로맨틱 내생에가장아름다운날들,더로맨틱 커피,"8,000"
41,1351854455,더로맨틱 내생에가장아름다운날들,아메리카노,"6,000"
42,1351854455,더로맨틱 내생에가장아름다운날들,카페라떼,"7,000"
43,1351854455,더로맨틱 내생에가장아름다운날들,크림 카라멜라떼,"7,000"
44,1294301255,쥬씨 올래시장점,복숭아아이스티,
45,1294301255,쥬씨 올래시장점,딸기바나나,
46,1294301255,쥬씨 올래시장점,아메리카노,
47,1294301255,쥬씨 올래시장점,오렌지,
48,1294301255,쥬씨 올래시장점,초코바나나,
49,1294301255,쥬씨 올래시장점,수박오리지널,
50,26987151,돌토고리카페,과일에이드,"5,500"
51,26987151,돌토고리카페,과일주스,"6,000"
52,26987151,돌토고리카페,로즈마리차(HOT),"4,500"
53,26987151,돌토고리카페,로즈마리차 (ICE),"5,000"
54,26987151,돌토고리카페,망고빙수,"13,000"
55,26987151,돌토고리카페,바닐라라떼(HOT),"5,000"
56,26987151,돌토고리카페,바닐라라떼 (ICE),"5,500"
57,26987151,돌토고리카페,아메리카노 (HOT),"4,000"
58,26987151,돌토고리카페,아메리카노 (ICE),"4,500"
59,26987151,돌토고리카페,아포가또 (ICE),"5,500"
60,26987151,돌토고리카페,에스프레소 (HOT),"4,000"
61,26987151,돌토고리카페,에스프레소 (ICE),"4,500"
62,26987151,돌토고리카페,오메기빙수,"13,000"
63,26987151,돌토고리카페,쟈스민차(HOT),"4,500"
64,26987151,돌토고리카페,쟈스민차 (ICE),"5,000"
65,26987151,돌토고리카페,젤라또쉐이크,"6,000"
66,26987151,돌토고리카페,젤라또싱글빙수,"4,000"
67,26987151,돌토고리카페,초코(HOT),"4,500"
68,26987151,돌토고리카페,초코 (ICE),"5,000"
69,26987151,돌토고리카페,카라멜마끼아또(HOT),"5,000"
70,26987151,돌토고리카페,카라멜마끼아또 (ICE),"5,500"
71,26987151,돌토고리카페,카모마일차(HOT),"4,500"
72,26987151,돌토고리카페,카모마일차(ICE),"5,000"
73,26987151,돌토고리카페,카페라떼 (HOT),"4,500"
74,26987151,돌토고리카페,카페라떼 (ICE),"5,000"
75,26987151,돌토고리카페,카페모카(HOT),"5,000"
