,final_address,addrbunho,address,cafe,cafe_id,image_url,franchise,si,town,ri,lat,lng
0,제주특별자치도 서귀포시 서귀동 294-24,294-24,제주특별자치도 서귀포시 서귀동,여정다방,11877497,,0.0,서귀포시,서귀포시,서귀동,33.248312122199906,126.5615753337112
1,제주특별자치도 제주시 외도일동 475-8,475-8,제주특별자치도 제주시 외도일동,아장아장 베이비카페,1263620627,http://t1.daumcdn.net/place/83909D95B967478D8024DC12AB200F22,0.0,제주시,제주시,외도일동,33.489895458778236,126.43068808643952
2,제주특별자치도 서귀포시 대정읍 보성리 175-6,175-6,제주특별자치도 서귀포시 대정읍 보성리,소소희,368243275,http://t1.daumcdn.net/place/8395E365EA5B4F04BB9B12AAA3B0F4BF,0.0,서귀포시,대정읍,보성리,33.274975899787066,126.27812729182985
3,제주특별자치도 제주시 건입동 1325,1325,제주특별자치도 제주시 건입동,항구다방,1571310600,,0.0,제주시,제주시,건입동,33.516313395270245,126.52893650312927
4,제주특별자치도 서귀포시 성산읍 삼달리 437-5,437-5,제주특별자치도 서귀포시 성산읍 삼달리,두모악무인찻집,13571332,http://t1.daumcdn.net/place/2535E720C72A4A5B9D06BF6EBCC9831D,0.0,서귀포시,성산읍,삼달리,33.37193518642823,126.85437653890185
5,제주특별자치도 제주시 한경면 고산리 2162-12,2162-12,제주특별자치도 제주시 한경면 고산리,24,1343252834,http://t1.daumcdn.net/localfiy/7A4F353282924D72B79662A317278564,0.0,제주시,한경면,고산리,33.304306808822965,126.18425764351484
6,제주특별자치도 제주시 구좌읍 월정리 27,27,제주특별자치도 제주시 구좌읍 월정리,템푸스,18756214,http://t1.daumcdn.net/place/385683FE6034429AB09767D980F3DC28,0.0,제주시,구좌읍,월정리,33.554910971591724,126.79771689013256
7,제주특별자치도 제주시 우도면 연평리 5,5,제주특별자치도 제주시 우도면 연평리,나포리카페,1082954673,,0.0,제주시,우도면,연평리,33.51482850847338,126.96880741614014
8,제주특별자치도 서귀포시 표선면 표선리 40-71,40-71,제주특별자치도 서귀포시 표선면 표선리,커피가게쉬고가게,23933670,http://t1.daumcdn.net/place/8C1542130B1E4DA2B686606B1C00D8CE,0.0,서귀포시,표선면,표선리,33.32504314684125,126.84230540378752
9,제주특별자치도 제주시 이도2동 1766-1,1766-1,제주특별자치도 제주시 이도2동,슬로우,15521226,,0.0,제주시,제주시,이도2동,33.49875684137693,126.52873460255506
10,제주특별자치도 제주시 삼양이동 2176-12,2176-12,제주특별자치도 제주시 삼양이동,방방파티 제주삼화점,969286213,,0.0,제주시,제주시,삼양이동,33.51984069959295,126.58229380765923
11,제주특별자치도 제주시 우도면 연평리 2652,2652,제주특별자치도 제주시 우도면 연평리,뽀요요카페,27495099,http://t1.daumcdn.net/place/CF76BFDD3BA743C29334DA163C7E6D01,0.0,제주시,우도면,연평리,33.49421751774479,126.94668602302026
12,제주특별자치도 서귀포시 성산읍 오조리 398-10,398-10,제주특별자치도 서귀포시 성산읍 오조리,행복한차실,25127127,,0.0,서귀포시,성산읍,오조리,33.471838400308634,126.91270823104051
13,제주특별자치도 제주시 조천읍 선흘리 468-2,468-2,제주특별자치도 제주시 조천읍 선흘리,카페아꼬떼,26423460,,0.0,제주시,조천읍,선흘리,33.4572433524083,126.71089087798288
14,제주특별자치도 제주시 아라일동 6126-13,6126-13,제주특별자치도 제주시 아라일동,카페일상,1411458986,http://t1.daumcdn.net/localfiy/8933047E9B6842C785770C8AC71B79CB,0.0,제주시,제주시,아라일동,33.473614190059344,126.5503657408045
15,제주특별자치도 서귀포시 안덕면 서광리 산 24,산 24,제주특별자치도 서귀포시 안덕면 서광리,제주신화월드 풀사이드카페,1776764094,,0.0,서귀포시,안덕면,서광리,33.306844653213766,126.31747774731829
16,제주특별자치도 제주시 구좌읍 한동리 1338-8,1338-8,제주특별자치도 제주시 구좌읍 한동리,오스모시스,1569358885,http://t1.daumcdn.net/place/3A185A49B53F4602A9A674E9D947ABBE,0.0,제주시,구좌읍,한동리,33.540830751472534,126.83076897009272
17,제주특별자치도 제주시 구좌읍 종달리 1422-2,1422-2,제주특별자치도 제주시 구좌읍 종달리,르카페하도,29367180,http://t1.daumcdn.net/localfiy/EF3F22B234E546D487290B0E6E33479E,0.0,제주시,구좌읍,종달리,,
18,제주특별자치도 제주시 아라이동 3012-3,3012-3,제주특별자치도 제주시 아라이동,제주이도작심스페이스,523593877,,0.0,제주시,제주시,아라이동,33.49330145787306,126.54151341591448
19,제주특별자치도 제주시 삼도이동 1192-14,1192-14,제주특별자치도 제주시 삼도이동,탑동로17,1734125423,,0.0,제주시,제주시,삼도이동,33.51707639785656,126.52287890773415
20,제주특별자치도 서귀포시 서홍동 445-11,445-11,제주특별자치도 서귀포시 서홍동,하늘정원,14794664,http://t1.daumcdn.net/place/9228276A2A98437D975BC2488A159BFC,0.0,서귀포시,서귀포시,서홍동,33.252793280141695,126.557011546102
21,제주특별자치도 서귀포시 표선면 성읍리 2381,2381,제주특별자치도 서귀포시 표선면 성읍리,이디야커피 제주성읍점,2146177384,,1.0,서귀포시,표선면,성읍리,33.39914281199613,126.78509784909934
22,제주특별자치도 제주시 영평동 2169-3,2169-3,제주특별자치도 제주시 영평동,런던아이,423785095,http://t1.daumcdn.net/place/9F1ED7D7CE4E46DEB87096446B1E5C1F,0.0,제주시,제주시,영평동,33.45457314654231,126.57196725812305
23,제주특별자치도 제주시 아라일동 2605-8,2605-8,제주특별자치도 제주시 아라일동,아라커피,1763917939,,0.0,제주시,제주시,아라일동,33.484364006773326,126.5364389507347
24,제주특별자치도 서귀포시 성산읍 고성리 557-9,557-9,제주특별자치도 서귀포시 성산읍 고성리,언니앤누나,899167314,http://t1.daumcdn.net/localfiy/searchregister_1947480252,0.0,서귀포시,성산읍,고성리,33.436029703862694,126.91750155794243
25,제주특별자치도 서귀포시 하예동 706-12,706-12,제주특별자치도 서귀포시 하예동,카페8길,77169837,http://t1.daumcdn.net/place/9BA0B34F4A6746EDA48FB9CA705B3AC7,0.0,서귀포시,서귀포시,하예동,33.233899909888486,126.38365721651628
26,제주특별자치도 제주시 이도2동 1009,1009,제주특별자치도 제주시 이도2동,세유카페,21500110,,0.0,제주시,제주시,이도2동,33.49700415720551,126.5306380594037
27,제주특별자치도 제주시 연동 262-33,262-33,제주특별자치도 제주시 연동,신데렐라,10529356,,0.0,제주시,제주시,연동,33.48686844217447,126.48914672560612
28,제주특별자치도 제주시 조천읍 와흘리 385-1,385-1,제주특별자치도 제주시 조천읍 와흘리,달보드레,2019227130,,0.0,제주시,조천읍,와흘리,33.48867993454962,126.65049499621472
29,제주특별자치도 제주시 노형동 3801-10,3801-10,제주특별자치도 제주시 노형동,미닝풀모먼츠,243570162,,0.0,제주시,제주시,노형동,33.4799686322054,126.47770091863724
30,제주특별자치도 서귀포시 표선면 성읍리 2045-1,2045-1,제주특별자치도 서귀포시 표선면 성읍리,분홍분홍해,1566296022,,0.0,서귀포시,표선면,성읍리,33.39897651161883,126.78695571191663
31,제주특별자치도 서귀포시 안덕면 사계리 2166-3,2166-3,제주특별자치도 서귀포시 안덕면 사계리,블루오션,450635424,,0.0,서귀포시,안덕면,사계리,33.22739708816988,126.30104680584564
32,제주특별자치도 제주시 애월읍 고내리 459,459,제주특별자치도 제주시 애월읍 고내리,망고홀릭 애월해안도로점,221879692,http://t1.daumcdn.net/place/6C09B8E7B1084BCC8485977A7D7E25A2,0.0,제주시,애월읍,고내리,33.47042741921991,126.34165518444263
33,제주특별자치도 서귀포시 남원읍 남원리 92-2,92-2,제주특별자치도 서귀포시 남원읍 남원리,제주 다이어트카페,23680552,,0.0,서귀포시,남원읍,남원리,33.27819502295856,126.71981659885496
34,제주특별자치도 제주시 조천읍 와산리 905-1,905-1,제주특별자치도 제주시 조천읍 와산리,함와로580,2048608010,,0.0,제주시,조천읍,와산리,33.49263979288782,126.68127181657852
35,제주특별자치도 제주시 연동 303-8,303-8,제주특별자치도 제주시 연동,술탄왕자,15609127,http://t1.daumcdn.net/place/C8575D115CB24E4F8A3365F29E235699,0.0,제주시,제주시,연동,33.486643759276554,126.49592673924604
36,제주특별자치도 제주시 아라일동 6119-2,6119-2,제주특별자치도 제주시 아라일동,프레쉬모먼트,572095611,,0.0,제주시,제주시,아라일동,33.47713164676667,126.54971065732376
37,제주특별자치도 제주시 조천읍 함덕리 1269-9,1269-9,제주특별자치도 제주시 조천읍 함덕리,카페유블레스,1863718416,http://t1.daumcdn.net/localfiy/84C5441049B74E858E99FFE209B2408C,0.0,제주시,조천읍,함덕리,33.542415144437534,126.66622237621144
38,제주특별자치도 서귀포시 강정동 1339,1339,제주특별자치도 서귀포시 강정동,사랑이머무는카페,1041387920,,0.0,서귀포시,서귀포시,강정동,33.25584266598377,126.49772407922578
39,제주특별자치도 제주시 노형동 937-5,937-5,제주특별자치도 제주시 노형동,온도커피,1249506544,http://t1.daumcdn.net/localfiy/28AF64D6581E4A93917B0425562F2B07,0.0,제주시,제주시,노형동,33.48292941867195,126.4845820546546
40,제주특별자치도 제주시 애월읍 광령리 1312,1312,제주특별자치도 제주시 애월읍 광령리,커피산책,1574963073,http://t1.daumcdn.net/place/99D0E3A66692477781AFA9508509681D,0.0,제주시,애월읍,광령리,33.4620113587788,126.4402546149025
41,제주특별자치도 제주시 용담1동 406,406,제주특별자치도 제주시 용담1동,바라나시책골목,484703392,http://t1.daumcdn.net/place/C855BF58E7934B93A9AD6E7ED4B83AFA,0.0,제주시,제주시,용담1동,33.51632526960311,126.51518926501713
42,제주특별자치도 서귀포시 색달동 1939-4,1939-4,제주특별자치도 서귀포시 색달동,베베맘이유식,1874740851,,0.0,서귀포시,서귀포시,색달동,33.26118833903167,126.41081087010059
43,제주특별자치도 제주시 아라일동 6102-1,6102-1,제주특별자치도 제주시 아라일동,사닮과,1157034383,http://t1.daumcdn.net/place/EE8574B21833428D9022DB24C874F48B,0.0,제주시,제주시,아라일동,33.47720487483977,126.54311304427178
44,제주특별자치도 제주시 조천읍 조천리 2211-4,2211-4,제주특별자치도 제주시 조천읍 조천리,은주다방,21521006,,0.0,제주시,조천읍,조천리,33.53521725606065,126.63566617465942
45,제주특별자치도 제주시 외도일동 476-1,476-1,제주특별자치도 제주시 외도일동,심심푸리만화카페 제주외도점,392583573,http://t1.daumcdn.net/place/E04654C565E14FBEBEF19B3106E4BA69,0.0,제주시,제주시,외도일동,33.490215298557054,126.4312283091323
46,제주특별자치도 제주시 아라일동 6061-11,6061-11,제주특별자치도 제주시 아라일동,오운커피,565082614,http://t1.daumcdn.net/localfiy/07D18875E521476AA275761FBA036513,0.0,제주시,제주시,아라일동,33.47024509254346,126.5413078278343
47,제주특별자치도 서귀포시 서홍동 285-3,285-3,제주특별자치도 서귀포시 서홍동,메가커피 제주서홍점,1094176770,,0.0,서귀포시,서귀포시,서홍동,33.26259033578929,126.5585204314646
48,제주특별자치도 제주시 한경면 낙천리 1647-4,1647-4,제주특별자치도 제주시 한경면 낙천리,달아래팥,27417809,http://t1.daumcdn.net/place/8231213DC11449D287A17FEE1ECF59B0,0.0,제주시,한경면,낙천리,33.32405629752585,126.22901659753
49,제주특별자치도 서귀포시 성산읍 신천리 351,351,제주특별자치도 서귀포시 성산읍 신천리,바람코지무인카페,27543508,,0.0,서귀포시,성산읍,신천리,33.340891307815426,126.8550985290421
50,제주특별자치도 제주시 삼도1동 529-7,529-7,제주특별자치도 제주시 삼도1동,아이올라,890539012,,0.0,제주시,제주시,삼도1동,33.50430823861888,126.51872595628174
51,제주특별자치도 제주시 아라일동 6073-10,6073-10,제주특별자치도 제주시 아라일동,프로파간다,175627742,http://t1.daumcdn.net/localfiy/searchregister_1477486750,0.0,제주시,제주시,아라일동,33.469710549309724,126.54304479649635
52,제주특별자치도 서귀포시 서귀동 272-40,272-40,제주특별자치도 서귀포시 서귀동,자유다방,24858466,,0.0,서귀포시,서귀포시,서귀동,33.249245761834985,126.5655581961496
53,제주특별자치도 제주시 아라일동 6119-1,6119-1,제주특별자치도 제주시 아라일동,세컨드하우스,669309474,,0.0,제주시,제주시,아라일동,33.477073163774016,126.54949578617098
54,제주특별자치도 서귀포시 하효동 299-4,299-4,제주특별자치도 서귀포시 하효동,메가커피 서귀포효돈점,310541140,,0.0,서귀포시,서귀포시,하효동,33.263390387908615,126.6218034211217
55,제주특별자치도 제주시 이도이동 437-7,437-7,제주특별자치도 제주시 이도이동,누벨바그,128900657,http://t1.daumcdn.net/localfiy/searchregister_1351307630,0.0,제주시,제주시,이도이동,33.496561451464885,126.54244320853859
56,제주특별자치도 제주시 이도2동 1772-3,1772-3,제주특별자치도 제주시 이도2동,이성필커피,27446225,http://t1.daumcdn.net/place/4641CD3C01E34F83B25960A5B8F9203A,0.0,제주시,제주시,이도2동,33.49998474922831,126.52919284590723
57,제주특별자치도 제주시 이호일동 1927-1,1927-1,제주특별자치도 제주시 이호일동,카페라능,900010274,http://t1.daumcdn.net/place/53417AB001D2489D8C421DFC24A6A13B,0.0,제주시,제주시,이호일동,33.494473666953866,126.45105623128771
58,제주특별자치도 제주시 조천읍 조천리 2435,2435,제주특별자치도 제주시 조천읍 조천리,듀블라썸,1464121620,,0.0,제주시,조천읍,조천리,33.53908190613899,126.63642514274164
59,제주특별자치도 제주시 오라이동 1552-5,1552-5,제주특별자치도 제주시 오라이동,라이드원,1417482849,,0.0,제주시,제주시,오라이동,33.48210206152381,126.51550050592506
60,제주특별자치도 제주시 애월읍 고내리 1158,1158,제주특별자치도 제주시 애월읍 고내리,1158족욕카페,1787101427,http://t1.daumcdn.net/place/5678ABE30B67447184E5FD2804A4A2B7,0.0,제주시,애월읍,고내리,33.46711464558887,126.33651672705268
61,제주특별자치도 서귀포시 동홍동 103-9,103-9,제주특별자치도 서귀포시 동홍동,카페무이,695425663,,0.0,서귀포시,서귀포시,동홍동,33.2570109081259,126.57715716164302
62,제주특별자치도 서귀포시 대정읍 하모리 1497-2,1497-2,제주특별자치도 서귀포시 대정읍 하모리,리틀비틀키즈카페 모슬포점,183413796,,0.0,서귀포시,대정읍,하모리,33.22395316271273,126.25209297444445
63,제주특별자치도 제주시 애월읍 하귀2리 1436-5,1436-5,제주특별자치도 제주시 애월읍 하귀2리,쿠키키,437994854,http://t1.daumcdn.net/localfiy/searchregister_657448960,0.0,제주시,애월읍,하귀2리,33.48214636201979,126.40554498605309
64,제주특별자치도 제주시 삼도1동 518-12,518-12,제주특별자치도 제주시 삼도1동,커피다,1372705165,,0.0,제주시,제주시,삼도1동,33.50020018141167,126.51769406178195
65,제주특별자치도 서귀포시 토평동 329-1,329-1,제주특별자치도 서귀포시 토평동,제주봄카페,24122047,,0.0,서귀포시,서귀포시,토평동,33.25022524128744,126.5873583691129
66,제주특별자치도 제주시 애월읍 소길리 797-9,797-9,제주특별자치도 제주시 애월읍 소길리,난장이공,25081546,http://t1.daumcdn.net/place/AAFA87F418F44FD5B4C7BB5B824B8484,0.0,제주시,애월읍,소길리,33.433976331373145,126.37980774066895
67,제주특별자치도 제주시 아라일동 6097-23,6097-23,제주특별자치도 제주시 아라일동,점프노리키즈카페 제주아라점,24995428,http://t1.daumcdn.net/place/061BCD1A9A694E07A6D1509AE2CC642F,0.0,제주시,제주시,아라일동,33.47461411132956,126.54273934058784
68,제주특별자치도 서귀포시 성산읍 온평리 951-1,951-1,제주특별자치도 서귀포시 성산읍 온평리,이리와서네,17358222,,0.0,서귀포시,성산읍,온평리,33.406208861187956,126.90385137041436
69,제주특별자치도 제주시 일도이동 416-15,416-15,제주특별자치도 제주시 일도이동,지니어스방탈출키즈카페,1317904920,,0.0,제주시,제주시,일도이동,33.50415211304878,126.54223968748042
70,제주특별자치도 서귀포시 대정읍 상모리 3975-2,3975-2,제주특별자치도 서귀포시 대정읍 상모리,퀸틸리스,2063104773,http://t1.daumcdn.net/place/E638F32459D24BC2A0B38BED307D9AA8,0.0,서귀포시,대정읍,상모리,33.2229798072891,126.25818145817776
71,제주특별자치도 제주시 한림읍 금능리 1426-3,1426-3,제주특별자치도 제주시 한림읍 금능리,파라토도스 오션뷰카페,1453089281,http://t1.daumcdn.net/place/1B13BB1CD5724121963EEA43464EB93B,0.0,제주시,한림읍,금능리,33.389305227102554,126.23232310373407
72,제주특별자치도 제주시 이도2동 1174-13,1174-13,제주특별자치도 제주시 이도2동,카페무세띠,425490754,,0.0,제주시,제주시,이도2동,,
73,제주특별자치도 서귀포시 표선면 표선리 44-9,44-9,제주특별자치도 서귀포시 표선면 표선리,까떼커피,646235382,http://t1.daumcdn.net/place/F53FF861D83845D39DF949190DED4B5F,0.0,서귀포시,표선면,표선리,33.32546165958869,126.84242923548383
74,제주특별자치도 제주시 우도면 연평리 2512-1,2512-1,제주특별자치도 제주시 우도면 연평리,쉬젠,1836523652,,0.0,제주시,우도면,연평리,33.50284272194188,126.94364154659472
75,제주특별자치도 제주시 조천읍 함덕리 957-3,957-3,제주특별자치도 제주시 조천읍 함덕리,알라스카인제주,24545861,http://t1.daumcdn.net/place/B6D124FF622C4C689BFA17531F0C36EC,0.0,제주시,조천읍,함덕리,33.540266060205475,126.67037791893028
76,제주특별자치도 제주시 연동 1411-3,1411-3,제주특별자치도 제주시 연동,브라운카페,9060022,http://t1.daumcdn.net/place/216C407AB911401BA7916B5C0DE653D3,0.0,제주시,제주시,연동,33.47670145052681,126.49162493587235
77,제주특별자치도 서귀포시 남원읍 태흥리 409-5,409-5,제주특별자치도 서귀포시 남원읍 태흥리,간이옥돔역,27184109,http://t1.daumcdn.net/place/19025A2212CF462E960DD42D82438F5B,0.0,서귀포시,남원읍,태흥리,33.28520845148623,126.74964225053162
78,제주특별자치도 제주시 한림읍 귀덕리 1028,1028,제주특별자치도 제주시 한림읍 귀덕리,카페콜라,27237081,http://t1.daumcdn.net/place/71943587F72F498485BC65F104755298,0.0,제주시,한림읍,귀덕리,33.44332963024108,126.29196408616319
79,제주특별자치도 제주시 오라삼동 2912-5,2912-5,제주특별자치도 제주시 오라삼동,카페조아,784765466,,0.0,제주시,제주시,오라삼동,33.489809664451954,126.50205033559031
80,제주특별자치도 제주시 이도2동 1772-17,1772-17,제주특별자치도 제주시 이도2동,빠빠라기 시청점,11053803,http://t1.daumcdn.net/place/672C6E28ED514094B1DAF008AA3293AC,0.0,제주시,제주시,이도2동,33.500010369448994,126.52929171309655
81,제주특별자치도 제주시 애월읍 유수암리 1038-8,1038-8,제주특별자치도 제주시 애월읍 유수암리,오븐의일,537355719,http://t1.daumcdn.net/localfiy/112AE0CFE9D04F2FBF9EE3C2134591DE,0.0,제주시,애월읍,유수암리,33.42426546764518,126.40581936765793
82,제주특별자치도 제주시 일도2동 416-16,416-16,제주특별자치도 제주시 일도2동,마리웨일237 제주일도점,990327115,http://t1.daumcdn.net/cfile/222C164C574BC59911,0.0,제주시,제주시,일도2동,33.504280794311924,126.54192906314164
83,제주특별자치도 제주시 이도이동 1965-15,1965-15,제주특별자치도 제주시 이도이동,티하우스 오온,237123710,http://t1.daumcdn.net/place/E2BAAAB9829D4E03B38AA7BA41707C23,0.0,제주시,제주시,이도이동,33.49288355645493,126.54358596473269
84,제주특별자치도 제주시 노형동 1062-5,1062-5,제주특별자치도 제주시 노형동,브런치카페론다,1895306176,,0.0,제주시,제주시,노형동,33.48679673281774,126.47628697992336
85,제주특별자치도 서귀포시 표선면 세화리 353-2,353-2,제주특별자치도 서귀포시 표선면 세화리,라그라스,291795118,,0.0,서귀포시,표선면,세화리,33.311751793381745,126.80342180173568
86,제주특별자치도 제주시 오라이동 3100-3,3100-3,제주특별자치도 제주시 오라이동,파스쿠찌 신제주점,26974861,,1.0,제주시,제주시,오라이동,33.481841544760854,126.50524193524879
87,제주특별자치도 제주시 이도이동 1174-5,1174-5,제주특별자치도 제주시 이도이동,통큰아이카페,863489588,,0.0,제주시,제주시,이도이동,33.501703936734465,126.53177065600543
88,제주특별자치도 제주시 이호일동 1709,1709,제주특별자치도 제주시 이호일동,요기나와,603124678,http://t1.daumcdn.net/place/0EC53D599A7F4E4A83EA654ACF242BD8,0.0,제주시,제주시,이호일동,33.49653894434605,126.4507935413547
89,제주특별자치도 서귀포시 서귀동 256-25,256-25,제주특별자치도 서귀포시 서귀동,해당화다방,10925287,,0.0,서귀포시,서귀포시,서귀동,33.249245809376085,126.56660551136841
90,제주특별자치도 제주시 이도이동 1766-7,1766-7,제주특별자치도 제주시 이도이동,커피파인더,1505002027,http://t1.daumcdn.net/place/FA0ACE4375A34444A61FEDF013F58F28,0.0,제주시,제주시,이도이동,33.49862335930868,126.52872241222971
91,제주특별자치도 서귀포시 서귀동 446-3,446-3,제주특별자치도 서귀포시 서귀동,오버더윈도우,1191527008,http://t1.daumcdn.net/place/8BB9AE6050434C029CDE0422477A8887,0.0,서귀포시,서귀포시,서귀동,33.24523143438299,126.56137181862651
92,제주특별자치도 서귀포시 중문동 2059-2,2059-2,제주특별자치도 서귀포시 중문동,빈스와플,12768122,http://t1.daumcdn.net/place/F11364853ED14AD8B6B7B248E397266D,0.0,서귀포시,서귀포시,중문동,33.252388756579435,126.4255069852583
93,제주특별자치도 서귀포시 성산읍 시흥리 195-1,195-1,제주특별자치도 서귀포시 성산읍 시흥리,네스카페 제주성산리조트점,26943770,http://t1.daumcdn.net/place/88B1AB1B65A345B99BBA8A168835EFFA,0.0,서귀포시,성산읍,시흥리,33.47331547759049,126.91052065405455
94,제주특별자치도 제주시 아라일동 6038-5,6038-5,제주특별자치도 제주시 아라일동,차세상,23674179,http://t1.daumcdn.net/localfiy/16C2F73798344F8F8B2568606BA4824C,0.0,제주시,제주시,아라일동,33.485576788439715,126.53671654679972
95,제주특별자치도 제주시 외도일동 498-9,498-9,제주특별자치도 제주시 외도일동,메가엠지씨커피제주외도점,1233330231,,0.0,제주시,제주시,외도일동,33.48853208054112,126.43064966366084
96,제주특별자치도 제주시 구좌읍 세화리 1488-1,1488-1,제주특별자치도 제주시 구좌읍 세화리,로이셀세화,592590141,,0.0,제주시,구좌읍,세화리,33.52399293242836,126.85684781207138
97,제주특별자치도 제주시 애월읍 구엄리 555-6,555-6,제주특별자치도 제주시 애월읍 구엄리,포메르,24450561,http://t1.daumcdn.net/place/5A2CCEDF0A7449CF98971604C727B513,0.0,제주시,애월읍,구엄리,33.48373824529848,126.37864421738392
98,제주특별자치도 제주시 일도1동 1338,1338,제주특별자치도 제주시 일도1동,슈가갤러리,1184824906,http://t1.daumcdn.net/place/9AF23E6876774B6FBC9ED7109AB04B25,0.0,제주시,제주시,일도1동,33.51432700455578,126.5262865855932
99,제주특별자치도 제주시 한림읍 한림리 1202-2,1202-2,제주특별자치도 제주시 한림읍 한림리,해인의정제,27048565,,0.0,제주시,한림읍,한림리,33.41299134422092,126.26440509700213
100,제주특별자치도 서귀포시 대정읍 하모리 962-2,962-2,제주특별자치도 서귀포시 대정읍 하모리,보리다방,2008653310,,0.0,서귀포시,대정읍,하모리,33.222675794951,126.2519794090678
101,제주특별자치도 서귀포시 표선면 표선리 879,879,제주특별자치도 서귀포시 표선면 표선리,도바나,1624310743,http://t1.daumcdn.net/localfiy/searchregister_33783479,0.0,서귀포시,표선면,표선리,33.32678855752386,126.83661420076322
102,제주특별자치도 서귀포시 동홍동 417-13,417-13,제주특별자치도 서귀포시 동홍동,커피516,1940356147,,0.0,서귀포시,서귀포시,동홍동,33.2561060513133,126.57726883579764
103,제주특별자치도 제주시 용담2동 481-25,481-25,제주특별자치도 제주시 용담2동,커피스트릿16,2002632309,http://t1.daumcdn.net/localfiy/17A4C845E6E04F05B242D44DC234FFEB,0.0,제주시,제주시,용담2동,33.51449981949596,126.51227183117771
104,제주특별자치도 제주시 노형동 2588-8,2588-8,제주특별자치도 제주시 노형동,달달구리,25575534,http://t1.daumcdn.net/place/CDA6819735B540A1AA898DCC0BBBB60A,0.0,제주시,제주시,노형동,33.48314621320013,126.47014166934832
105,제주특별자치도 서귀포시 대정읍 하모리 1089-23,1089-23,제주특별자치도 서귀포시 대정읍 하모리,카페52,966859018,http://t1.daumcdn.net/place/B903C4D6AEB5491C8D78ED17404F607D,0.0,서귀포시,대정읍,하모리,33.219865754079706,126.24709471420931
106,제주특별자치도 제주시 구좌읍 김녕리 4009,4009,제주특별자치도 제주시 구좌읍 김녕리,김녕처럼,1087979655,http://t1.daumcdn.net/localfiy/48380C65DBAC4834B84D55E292DD599A,0.0,제주시,구좌읍,김녕리,33.55786887142089,126.74707945879196
107,제주특별자치도 제주시 도남동 918-2,918-2,제주특별자치도 제주시 도남동,미르,21928334,,0.0,제주시,제주시,도남동,33.4966647078491,126.52672715702543
108,제주특별자치도 제주시 건입동 1322,1322,제주특별자치도 제주시 건입동,로스크,56646187,http://t1.daumcdn.net/place/5B697394204B43FA87DB59865A7F3B11,0.0,제주시,제주시,건입동,33.51626798642994,126.5293242360289
109,제주특별자치도 제주시 아라일동 1,1,제주특별자치도 제주시 아라일동,한라카페테리아,139556873,,0.0,제주시,제주시,아라일동,33.454759230973245,126.562255883071
110,제주특별자치도 제주시 연동 273-20,273-20,제주특별자치도 제주시 연동,설빙 신제주직영점,24766902,http://t1.daumcdn.net/place/C2927C983A1B4BC2A067F657B5FCCC67,0.0,제주시,제주시,연동,33.486198498023306,126.49022663642215
111,제주특별자치도 제주시 구좌읍 월정리 536-4,536-4,제주특별자치도 제주시 구좌읍 월정리,모래비커피팩토리,1805030433,http://t1.daumcdn.net/place/0B73324B7D1A408BA39AB73EF540A928,0.0,제주시,구좌읍,월정리,33.55546019471959,126.79616063908584
112,제주특별자치도 제주시 회천동 2969,2969,제주특별자치도 제주시 회천동,오르미,1359144936,,0.0,제주시,제주시,회천동,33.497065391899966,126.60733902820559
113,제주특별자치도 제주시 도두일동 2547,2547,제주특별자치도 제주시 도두일동,비엔도두지점,2097901839,,0.0,제주시,제주시,도두일동,33.50302225580873,126.46542743649648
114,제주특별자치도 서귀포시 색달동 2864-36,2864-36,제주특별자치도 서귀포시 색달동,중문다방,27549454,http://t1.daumcdn.net/place/15787C3A8BD14ADA9278BFDAB67C674C,0.0,서귀포시,서귀포시,색달동,33.24944707198351,126.41340492766929
115,제주특별자치도 제주시 조천읍 신촌리 212,212,제주특별자치도 제주시 조천읍 신촌리,사계카페2,773605588,,0.0,제주시,조천읍,신촌리,33.51262286708637,126.63307011992796
116,제주특별자치도 서귀포시 법환동 747-2,747-2,제주특별자치도 서귀포시 법환동,카페나인,1081428596,,0.0,서귀포시,서귀포시,법환동,33.25165722479158,126.5089897662248
117,제주특별자치도 제주시 용담1동 144-8,144-8,제주특별자치도 제주시 용담1동,다인다방,21480873,,0.0,제주시,제주시,용담1동,33.511800894802015,126.51837450475584
118,제주특별자치도 제주시 애월읍 하귀1리 156-1,156-1,제주특별자치도 제주시 애월읍 하귀1리,알라스카인제주,499698149,,0.0,제주시,애월읍,하귀1리,33.48460987153977,126.4162446424228
119,제주특별자치도 제주시 조천읍 교래리 476,476,제주특별자치도 제주시 조천읍 교래리,더로맨틱 내생에가장아름다운날들,1351854455,http://t1.daumcdn.net/place/D9F6AD5520B44A34A1E93F4BC18AF16A,0.0,제주시,조천읍,교래리,33.43800011600721,126.67476128693012
120,제주특별자치도 서귀포시 성산읍 온평리 1119,1119,제주특별자치도 서귀포시 성산읍 온평리,미오,18775659,,0.0,서귀포시,성산읍,온평리,33.39952987992855,126.90411670860381
121,제주특별자치도 제주시 애월읍 하귀1리 1112-4,1112-4,제주특별자치도 제주시 애월읍 하귀1리,하녹티하우스,1890673842,http://t1.daumcdn.net/localfiy/B76429DB76784C46AA8D39F7319CC2E2,0.0,제주시,애월읍,하귀1리,33.47158085980156,126.41870736676964
