,Unnamed: 0,name,address,latitude,longitude,places
10,10,가마오름,제주특별자치도 제주시 한경면 청수리 1166,33.305655800000004,126.24933799999997,"[['곶자왈보석상자' 279.3125230657119]
 ['아파트먼트커피' 765.110401585796]
 ['에스테틱스오브슬로우' 1325.9966531470657]
 ['카페더그레이스' 1897.7205931161602]
 ['뉴저지' 2104.7080051615008]
 ['뉴저지카페' 2158.1602776036716]
 ['카사제주928' 2193.278679852849]
 ['생각하는정원 카페' 2237.090914740787]
 ['야미디저트카페' 2277.051772664033]
 ['오월의꽃' 2290.18697510163]
 ['담앙족욕카페' 2324.3158088250198]
 ['풀꽃담다' 2328.077550015709]
 ['큐타초코' 2334.81879761432]
 ['돌담풍경' 2342.757591733826]
 ['달아래팥' 2783.121604002413]
 ['봉스파머' 2821.9302269400523]
 ['카페산책' 3009.9589416715035]
 ['하소로커피' 3143.4273396393214]
 ['마쁘띠알자스' 3244.4111385599963]
 ['금화' 3475.840124104565]
 ['쿠싱샌드위치카페' 3534.599984387844]
 ['저지에' 3576.5124941025483]
 ['스타벅스 제주에듀시티점' 3598.8978366559204]
 ['쏘셜클럽' 3598.8978366559204]
 ['앤' 3779.021480051233]
 ['파스쿠찌 제주영어교육도시점' 3788.7971523230876]
 ['갤러리카페부동산컨설팅' 3800.712169398544]
 ['브루마블' 3857.408607762985]
 ['투썸플레이스 제주영어도시점' 3859.98159828824]
 ['꼬르메숍' 3880.1900632628212]]"
11,11,가마오름 진지동굴,제주특별자치도 제주시 한경면 청수리 1166,33.30579926642058,126.24680599468992,"[['곶자왈보석상자' 339.1924515898034]
 ['아파트먼트커피' 644.6783334864308]
 ['에스테틱스오브슬로우' 1307.3720335288442]
 ['카페더그레이스' 1802.2197412792777]
 ['뉴저지' 2253.790117325834]
 ['생각하는정원 카페' 2291.888520754365]
 ['뉴저지카페' 2309.383621195393]
 ['카사제주928' 2339.313850232894]
 ['야미디저트카페' 2379.7139625834643]
 ['풀꽃담다' 2429.457298617644]
 ['담앙족욕카페' 2452.2489967030215]
 ['오월의꽃' 2458.040332338257]
 ['돌담풍경' 2521.8595798515535]
 ['큐타초코' 2524.0628721718085]
 ['달아래팥' 2616.1642729449604]
 ['봉스파머' 2856.2200582927035]
 ['하소로커피' 2930.108076107749]
 ['카페산책' 3205.9062584014146]
 ['마쁘띠알자스' 3282.2354585840662]
 ['금화' 3333.9910054107418]
 ['쿠싱샌드위치카페' 3582.415424632216]
 ['저지에' 3623.670994633386]
 ['브루마블' 3723.7836488195244]
 ['토템오어' 3744.5879911869897]
 ['꼬르메숍' 3744.5879911869897]
 ['스타벅스 제주에듀시티점' 3820.0164625058264]
 ['쏘셜클럽' 3820.0164625058264]
 ['카페그해여름' 3876.1898137680764]
 ['유람위드북스' 3927.583764773759]
 ['파스쿠찌 제주영어교육도시점' 3950.9584067405476]]"
12,12,가메오름,제주특별자치도 제주시 애월읍 봉성리 산 125,33.36623487350416,126.35716014766842,"[['새빌' 723.5523607393031]
 ['이비자제주' 2567.5138832561724]
 ['아르크애월' 2837.461665772842]
 ['우유부단' 3389.7334819497933]
 ['효월' 3460.387996840836]
 ['카페이시도르' 3861.5094655638572]
 ['커피상가' 4110.962997183549]
 ['티스토리라원' 4393.422897050826]
 ['어음분교1963커피' 4449.556009333283]
 ['한라산아래첫마을 영농조합법인' 4722.766203859441]
 ['피치카토' 4797.645418887376]
 ['캘리포니아' 5578.455028381857]
 ['카페날다' 5624.105834911871]
 ['카페오드리' 5655.961400897239]
 ['이디야커피 렛츠런파크제주점' 5726.643390930256]
 ['멍멍플레이스' 5910.373418960699]
 ['에코소랑꼬라지오카페2호점' 5989.274925817703]
 ['커피맛이멜로' 6040.129150558981]
 ['올레소프트' 6065.843545064717]
 ['망고식스 프시케점' 6097.673750732199]
 ['카페테리아샌드팜' 6097.673750732199]
 ['아모르' 6097.673750732199]
 ['바램목장&카페' 6115.113692662395]
 ['마실온다메셀프카페' 6453.684421983497]
 ['더기카페' 6453.684421983497]
 ['꽃썸카페' 6462.9909582812625]
 ['마마뜰' 6596.8808862304995]
 ['영국찻집' 6930.432623318064]
 ['갤러리이니앤카페' 6985.22183062617]
 ['봉성프리마' 6990.491322948382]]"
13,13,가문이오름(감은이오름),제주특별자치도 제주시 구좌읍 송당리 산 297,33.42202072057899,126.74959276699222,"[['제주아트랜드 커피숍' 537.3599657964646]
 ['보롬왓카페' 985.7063043046054]
 ['블랑벨' 1918.8240039792606]
 ['카페글렌코' 1937.8307458996335]
 ['제주소풍' 1954.8157060105295]
 ['뽀루뚜까' 2143.655071313064]
 ['셰프라인월드 허브카페판매점' 2326.0817452692136]
 ['해즈빈 대천동점' 2326.0817452692136]
 ['목장카페드르쿰다' 2451.25548688343]
 ['하늘타리' 3573.8507844468795]
 ['제주헌치카페' 4158.09707516152]
 ['이디야커피 제주성읍점' 4164.827194201028]
 ['분홍분홍해' 4314.057990959525]
 ['오멍가멍' 4348.777229523832]
 ['조랑말체험공원 마음카페' 4488.685879024296]
 ['말벗카페' 4593.0890796023705]
 ['나무카페' 5255.282535940629]
 ['카페아꼬떼' 5311.5784730663345]
 ['커피공방무무' 5359.6666485290325]
 ['헬로커피' 5782.26185726304]
 ['머들' 5882.525563335664]
 ['초가헌' 5951.482228581529]
 ['안녕토르' 5994.905682545323]
 ['제주살롱' 6256.98372450503]
 ['우연히그곳' 6321.7120428727385]
 ['풍림다방' 6340.243572561414]
 ['디저트테이블 송당점' 6349.824909645577]
 ['술의식물원' 6368.906814584795]
 ['초가시월' 6419.372936164196]
 ['조선드립480' 6419.372936164196]]"
14,14,가새기오름,제주특별자치도 제주시 오라3동 2848,33.489290000000004,126.503555,"[['카페조아' 151.24700749403615]
 ['꿈의요리카페드림' 211.27296798629405]
 ['베이스노트' 368.0149865619526]
 ['쿠루미' 437.1388067905058]
 ['비밀의정원' 473.16054960410895]
 ['아이갓에브리씽' 509.58988923484173]
 ['웰컴' 517.3579269802964]
 ['커피비터스윗' 540.443750571444]
 ['청춘다방' 595.4239061577333]
 ['가을' 595.4239061577333]
 ['현대모비스카페 제주아쿠엠' 596.1672103588315]
 ['모퉁이옆커피집' 618.4931414789625]
 ['커피순' 640.11444803829]
 ['루가' 642.566616152365]
 ['소담카페' 673.34387891877]
 ['작은숲' 708.168017770821]
 ['마루카페' 730.239205937724]
 ['고래성' 741.7132667790582]
 ['삐끄니끄' 750.8326591381441]
 ['엘린카페' 754.7773329932955]
 ['술탄왕자' 767.2896746677715]
 ['베네토' 769.9738085547954]
 ['두남자이야기' 798.6744644964891]
 ['모나코' 808.3787715249305]
 ['예당뜰카페' 815.3415281329526]
 ['예당' 815.3415281329526]
 ['길용당' 820.2898424768598]
 ['다선미가' 826.1872910726622]
 ['투썸플레이스 제주연북로점' 828.3005635001412]
 ['파스쿠찌 신제주점' 840.8764987223158]]"
15,15,가세오름,제주특별자치도 서귀포시 표선면 토산리 산2,33.33146,126.78151000000001,"[['북살롱이마고' 1459.8831670018658]
 ['세화달팽이' 1563.1454699542417]
 ['그림상회' 1648.7661931615903]
 ['시골친구' 1714.085794579448]
 ['세성로영화인카페' 1726.7317133639265]
 ['테쉬폰카페' 2448.862461570195]
 ['알토산고팡' 2514.8650652221104]
 ['카페뉴욕빈티지샵' 2553.596994185558]
 ['우리동네가시리' 2582.840964002008]
 ['카페깡' 2587.4396783208085]
 ['깡' 2587.4396783208085]
 ['뚜르셀프카페' 2618.200978794226]
 ['뚜르' 2618.200978794226]
 ['표선소담' 2630.3031473312903]
 ['소담카페' 2630.3031473312903]
 ['구면카페' 2644.112523738795]
 ['모드락572' 2650.7445322159338]
 ['매일더탐나' 2745.626072141155]
 ['카페모먼트' 2866.7247565148546]
 ['알맞은시간' 2989.8902250775627]
 ['라그라스' 2990.0819165532253]
 ['보타니카170' 3083.2998683865094]
 ['바떼온' 3187.6492732491383]
 ['서은이네' 3223.590409043707]
 ['풀룸' 3472.997513849502]
 ['그리울땐제주' 3521.3436360390506]
 ['그냥커피' 3537.5673948675812]
 ['헤세드하우스카페' 3625.622696980673]
 ['모도리카페 &관우농장' 3662.231476793058]
 ['십이계절' 3773.8616068245583]]"
16,16,가파도,제주특별자치도 서귀포시 대정읍 가파리,33.170017,126.271515,"[['대낭굴' 3501.1456794993805]
 ['스타벅스 제주송악산점' 4435.694183090346]
 ['망고레이 송악산점' 4481.098474257266]
 ['모아카페' 4642.101438949245]
 ['엠브릿지' 4678.304350544738]
 ['M1971' 4678.304350544738]
 ['너는나의바다' 4801.578778946529]
 ['하먼' 4801.578778946529]
 ['하와이카이' 4829.916668171433]
 ['트로피컬하이드어웨이 브런치카페' 4958.002436849539]
 ['리치망고 대정점' 4963.261128700831]
 ['소담카페소담하우스' 4977.928323642491]
 ['카페초록귤' 4992.518791348477]
 ['오젠' 5223.186646703689]
 ['투썸플레이스 제주모슬포점' 5480.313454393299]
 ['트라몬토' 5633.617799380561]
 ['재클린디저트 모슬포점' 5638.026915125399]
 ['바빈스커피 모슬포점' 5684.59068914843]
 ['수다뜰' 5740.9322563695505]
 ['카페멘도롱' 5803.213932025465]
 ['루머팡모슬포점' 5803.213932025465]
 ['파랑도 다방' 5849.76013124837]
 ['수궁다방' 5864.828586167122]
 ['커피베이 제주대정점' 5868.835526564095]
 ['이반다방' 5874.478859030696]
 ['해성이용원' 5877.537524701662]
 ['앙카페앤바' 5877.537524701662]
 ['로얄다방' 5894.711362812193]
 ['오케이다방' 5916.156464519401]
 ['노을카페' 5933.71730056291]]"
17,17,가파도 마라도 정기여객선,제주특별자치도 서귀포시 대정읍 하모리 646-20,33.210055100000005,126.2585746,"[['M1971' 105.52495204167609]
 ['엠브릿지' 105.52495204167609]
 ['하먼' 203.25914124699997]
 ['너는나의바다' 203.25914124699997]
 ['하와이카이' 242.17426189364764]
 ['소담카페소담하우스' 420.0107753198604]
 ['리치망고 대정점' 448.87246211269814]
 ['투썸플레이스 제주모슬포점' 947.4207259835393]
 ['재클린디저트 모슬포점' 1085.011857474041]
 ['바빈스커피 모슬포점' 1126.8904608878852]
 ['트라몬토' 1155.2708284536172]
 ['수다뜰' 1161.5515079057345]
 ['루머팡모슬포점' 1245.5252755891258]
 ['카페멘도롱' 1245.5252755891258]
 ['이반다방' 1280.7453718469253]
 ['파랑도 다방' 1291.224054523616]
 ['로얄다방' 1293.3371584932174]
 ['수궁다방' 1293.8276722261032]
 ['해성이용원' 1311.461021835796]
 ['앙카페앤바' 1311.461021835796]
 ['노을카페' 1335.927176592635]
 ['커피베이 제주대정점' 1342.1332794756554]
 ['양지다방' 1360.2188882543803]
 ['바리스타손설웅' 1360.3274526788196]
 ['제일다방' 1361.173719574052]
 ['현다방' 1368.7781067257215]
 ['금화다방' 1378.7727756389484]
 ['둘이네' 1383.872523939566]
 ['제주설심당 모슬포점' 1404.4712906323775]
 ['중앙다방' 1410.0536575095477]]"
18,18,가파초등학교 마라분교장,제주특별자치도 서귀포시 대정읍 가파리 696,33.119246999999994,126.26693999999999,"[['대낭굴' 9138.395887236557]
 ['스타벅스 제주송악산점' 9953.015522462094]
 ['망고레이 송악산점' 9995.625486025065]
 ['모아카페' 10155.555296106368]
 ['엠브릿지' 10162.989694651233]
 ['M1971' 10162.989694651233]
 ['너는나의바다' 10291.139982318467]
 ['하먼' 10291.139982318467]
 ['하와이카이' 10310.375088592185]
 ['리치망고 대정점' 10403.108884205481]
 ['트로피컬하이드어웨이 브런치카페' 10473.64959541355]
 ['소담카페소담하우스' 10504.417241255429]
 ['카페초록귤' 10507.931768600132]
 ['오젠' 10735.33704350989]
 ['투썸플레이스 제주모슬포점' 10892.568305031718]
 ['트라몬토' 11004.953273062509]
 ['재클린디저트 모슬포점' 11055.484332542002]
 ['바빈스커피 모슬포점' 11103.521708762455]
 ['수다뜰' 11177.568831905077]
 ['루머팡모슬포점' 11216.89242047811]
 ['카페멘도롱' 11216.89242047811]
 ['파랑도 다방' 11262.170620690737]
 ['오케이다방' 11262.537404352423]
 ['수궁다방' 11288.25253136809]
 ['앙카페앤바' 11295.66491123957]
 ['해성이용원' 11295.66491123957]
 ['카페52' 11311.851039777823]
 ['이반다방' 11326.768179601237]
 ['나비정원' 11339.266897741505]
 ['제주설심당 모슬포점' 11370.884834678212]]"
19,19,각시바우오름,제주특별자치도 서귀포시 호근동 2112,33.276754100000005,126.52702879999993,"[['귤사랑' 735.299991389175]
 ['세컨드뮤지오' 1755.2393510102859]
 ['과일카페 유진팡' 1759.4503444541463]
 ['꽃이다' 1903.1694786432638]
 ['카페린다' 2056.0267482302493]
 ['해브어싯' 2125.83729929158]
 ['밝은방' 2134.5316131427803]
 ['여섯번의보름' 2219.666770123837]
 ['휴마루호스텔카페 전기차충전소' 2251.8342950032084]
 ['카페움' 2298.2410632806277]
 ['말랑제주' 2306.1359090284723]
 ['카페봄므' 2308.312435912362]
 ['소통펜션' 2368.125146544666]
 ['제주의봄' 2438.790939953805]
 ['뜻밖의발견' 2462.617303944032]
 ['비브레이브 혁신도시점' 2556.6474375270063]
 ['세라믹라운지' 2558.8848761208124]
 ['미르봉봉키즈빌' 2562.784385452269]
 ['하늘문카페' 2563.1040413077235]
 ['BBQ프리미엄까페' 2571.1404645637276]
 ['모몰리' 2685.851505439515]
 ['시간당킬로미터' 2792.960471122203]
 ['엉또산장' 2810.8064902879373]
 ['로트105' 2864.02459486057]
 ['메이비아모르' 2930.340350126628]
 ['놀멍쉬멍고르멍' 2958.766605051052]
 ['온미' 3000.173044678131]
 ['이매커피' 3019.5968614963253]
 ['주인의취향' 3028.128025431836]
 ['비브레이브 서호점' 3045.7489277305426]]"
