,cafe_id,cafe,name,price
0,419551632,쥬씨,복숭아아이스티,
1,419551632,쥬씨,딸기바나나,
2,419551632,쥬씨,아메리카노,
3,419551632,쥬씨,오렌지,
4,419551632,쥬씨,초코바나나,
5,419551632,쥬씨,수박오리지널,
6,27464029,댕규리네 해수족욕카페,아메리카노(HOT),"3,500"
7,27464029,댕규리네 해수족욕카페,아메리카노(ICE),"4,000"
8,27464029,댕규리네 해수족욕카페,카페라떼(HOT),"3,900"
9,27464029,댕규리네 해수족욕카페,카페라떼(ICE),"4,400"
10,27464029,댕규리네 해수족욕카페,카라멜 마끼아또(HOT),"3,900"
11,27464029,댕규리네 해수족욕카페,카라멜 마끼아또(ICE),"4,400"
12,27464029,댕규리네 해수족욕카페,댕귤커피(HOT),"5,000"
13,27464029,댕규리네 해수족욕카페,댕귤커피(ICE),"5,500"
14,27464029,댕규리네 해수족욕카페,카페모카(HOT),"3,900"
15,27464029,댕규리네 해수족욕카페,카페모카(ICE),"4,400"
16,27464029,댕규리네 해수족욕카페,카페오레오(HOT),"4,100"
17,27464029,댕규리네 해수족욕카페,카페오레오(ICE),"4,600"
18,27464029,댕규리네 해수족욕카페,카페초코칩쿠키(HOT),"4,100"
19,27464029,댕규리네 해수족욕카페,카페초코칩쿠키(ICE),"4,600"
20,27464029,댕규리네 해수족욕카페,매실차(HOT),"4,000"
21,27464029,댕규리네 해수족욕카페,매실차(ICE),"4,500"
22,27464029,댕규리네 해수족욕카페,얼그레이(HOT),"3,500"
23,27464029,댕규리네 해수족욕카페,댕귤차(HOT),"4,000"
24,27464029,댕규리네 해수족욕카페,허브차(HOT),"3,500"
25,27464029,댕규리네 해수족욕카페,밀크티(HOT),"4,500"
26,27464029,댕규리네 해수족욕카페,아포가토(ICE),"5,500"
27,27464029,댕규리네 해수족욕카페,감귤에이드(ICE),"4,500"
28,27464029,댕규리네 해수족욕카페,댕귤아이스크림(ICE),"4,500"
29,27464029,댕규리네 해수족욕카페,복숭아아이스크림(ICE),"4,000"
30,27464029,댕규리네 해수족욕카페,바나나 쉐이크(ICE),"5,500"
31,27464029,댕규리네 해수족욕카페,키위쥬스(ICE),"5,500"
32,27464029,댕규리네 해수족욕카페,토마토쥬스(ICE),"5,500"
33,27464029,댕규리네 해수족욕카페,딸기바나나쥬스(ICE),"5,500"
34,27464029,댕규리네 해수족욕카페,딸기와플,"4,500"
35,27464029,댕규리네 해수족욕카페,초코바나나와플,"4,500"
36,27464029,댕규리네 해수족욕카페,파인애플와플,"4,500"
37,27464029,댕규리네 해수족욕카페,땅콩와플,"4,500"
38,27464029,댕규리네 해수족욕카페,고구마와플,"4,500"
39,27464029,댕규리네 해수족욕카페,댕귤잼 1병,"15,000"
40,27464029,댕규리네 해수족욕카페,더치커피 휴대용(1개),"3,500"
41,27464029,댕규리네 해수족욕카페,더치커피 선물용1상자(7개),"24,500"
42,27464029,댕규리네 해수족욕카페,더치커피1병(1리터),"38,000"
43,27464029,댕규리네 해수족욕카페,수제 건조과일(중),"4,000"
44,27464029,댕규리네 해수족욕카페,수제 건조과일(대),"7,000"
45,27464029,댕규리네 해수족욕카페,잼이 없는 세트A,"21,500"
46,27464029,댕규리네 해수족욕카페,잼이 없는 세트B,"22,500"
47,27464029,댕규리네 해수족욕카페,잼이 있는 세트A,"33,500"
48,27464029,댕규리네 해수족욕카페,잼이 있는 세트 B,"34,500"
49,20196364,봉쉡망고 월정점,망고 오리지널,"7,000"
50,20196364,봉쉡망고 월정점,밀크 망고,"5,000"
51,20196364,봉쉡망고 월정점,바나나 망고,"6,000"
52,20196364,봉쉡망고 월정점,아메리카노 (hot),"2,900"
53,20196364,봉쉡망고 월정점,아메리카노 (ice),"2,900"
54,20196364,봉쉡망고 월정점,카페라떼 (hot),"3,900"
55,20196364,봉쉡망고 월정점,카페라떼 (ice),"3,900"
56,20196364,봉쉡망고 월정점,바닐라라떼 (hot),"4,500"
57,20196364,봉쉡망고 월정점,바닐라라떼 (ice),"4,500"
58,1926302348,의귀리카페,아메리카노,"3,000"
59,21546157,소노벨제주 빠네쿠치나,신선로 망고 코코넛 눈꽃 빙수(2인),"16,000"
60,21546157,소노벨제주 빠네쿠치나,신선로 망고 코코넛 눈꽃 빙수(3~4인),"27,000"
61,21546157,소노벨제주 빠네쿠치나,신선로 인절미 눈꽃빙수(2인),"13,000"
62,21546157,소노벨제주 빠네쿠치나,신선로 팥 눈꽃 빙수(2인),"13,000"
63,21546157,소노벨제주 빠네쿠치나,망고 코코넛 아이스크림(2인),"4,000"
64,21546157,소노벨제주 빠네쿠치나,오리지널 생망고쉐이크(R),"8,500"
65,21546157,소노벨제주 빠네쿠치나,오리지널 생망고 쉐이크(L),"10,000"
66,21546157,소노벨제주 빠네쿠치나,스페셜망고쉐이크(R),"6,500"
67,21546157,소노벨제주 빠네쿠치나,스페셜망고쉐이크(l),"8,000"
68,21546157,소노벨제주 빠네쿠치나,애플망고쉐이크(R),"7,000"
69,21546157,소노벨제주 빠네쿠치나,애플망고쉐이크(L),"8,500"
70,21546157,소노벨제주 빠네쿠치나,오리지널코코넛쉐이크(R),"7,000"
71,21546157,소노벨제주 빠네쿠치나,오리지널코코넛쉐이크(L),"8,500"
72,21546157,소노벨제주 빠네쿠치나,망고코코넛쉐이크(R),"6,500"
73,21546157,소노벨제주 빠네쿠치나,망고코코넛쉐이크(L),"8,000"
74,21546157,소노벨제주 빠네쿠치나,망고베리쉐이크(R),"6,500"
75,21546157,소노벨제주 빠네쿠치나,망고베리쉐이크(L),"8,000"
76,21546157,소노벨제주 빠네쿠치나,망고레몬쉐이크(R),"6,000"
77,21546157,소노벨제주 빠네쿠치나,망고레몬쉐이크(L),"7,500"
78,21546157,소노벨제주 빠네쿠치나,망고밀크쉐이크(R),"6,000"
79,21546157,소노벨제주 빠네쿠치나,망고밀크쉐이크(L),"7,500"
80,21546157,소노벨제주 빠네쿠치나,망고바나나쉐이크(R),"6,000"
81,21546157,소노벨제주 빠네쿠치나,망고반나나쉐이크(L),"7,500"
82,21546157,소노벨제주 빠네쿠치나,딸기밀크쉐이크(R),"6,000"
83,21546157,소노벨제주 빠네쿠치나,딸기밀크쉐이크(L),"7,500"
84,21546157,소노벨제주 빠네쿠치나,블루베리밀크쉐이크(R),"6,000"
85,21546157,소노벨제주 빠네쿠치나,블루베리밀크쉐이크(L),"7,500"
86,21546157,소노벨제주 빠네쿠치나,망고요거트 스무디,"6,000"
87,21546157,소노벨제주 빠네쿠치나,딸기요거트스무디,"6,000"
88,21546157,소노벨제주 빠네쿠치나,키위요거트 스무디,"6,000"
89,21546157,소노벨제주 빠네쿠치나,블루베리요거트스무디,"6,000"
90,732972914,에밀리파크,에스프레소(hot),"3,500"
91,732972914,에밀리파크,아메리카노(hot),"3,500"
92,732972914,에밀리파크,아메리카노(ice),"4,000"
93,732972914,에밀리파크,카페라떼(hot),"4,000"
94,732972914,에밀리파크,카페라떼(ice),"4,500"
95,732972914,에밀리파크,바닐라카페라떼(hot),"4,500"
96,732972914,에밀리파크,바닐라카페라떼(ice),"5,000"
97,732972914,에밀리파크,카푸치노(hot),"4,000"
98,732972914,에밀리파크,카푸치노(ice),"4,500"
99,732972914,에밀리파크,카페모카(hot),"5,000"
100,732972914,에밀리파크,카페모카(ice),"5,500"
101,732972914,에밀리파크,카라멜마끼아또(hot),"4,500"
102,732972914,에밀리파크,카라멜마끼아또(ice),"5,000"
103,732972914,에밀리파크,비엔나(hot),"4,500"
104,732972914,에밀리파크,수제레몬차(hot),"5,000"
105,732972914,에밀리파크,수제레몬차(ice),"5,500"
106,732972914,에밀리파크,수제매실차(hot),"4,000"
107,732972914,에밀리파크,수제매실차(ice),"4,500"
108,732972914,에밀리파크,캐모마일(hot),"4,000"
109,732972914,에밀리파크,캐모마일(ice),"4,500"
110,732972914,에밀리파크,스트로베리민트(hot),"4,000"
111,732972914,에밀리파크,스트로베리민트(ice),"4,500"
112,732972914,에밀리파크,아이스티(ice),"4,500"
113,732972914,에밀리파크,리얼초코라떼(hot),"4,500"
114,732972914,에밀리파크,리얼초코라떼(ice),"5,000"
115,732972914,에밀리파크,녹차라떼(hot),"4,500"
116,732972914,에밀리파크,녹차라떼(ice),"5,000"
117,732972914,에밀리파크,고구마라떼(hot),"4,500"
118,732972914,에밀리파크,제주한라봉에이드(ice),"6,000"
119,732972914,에밀리파크,제주청귤에이드(ice),"6,000"
120,732972914,에밀리파크,자몽에이드(ice),"5,500"
121,732972914,에밀리파크,레몬에이드(ice),"5,500"
122,732972914,에밀리파크,모히또(ice),"5,500"
123,732972914,에밀리파크,딸기우유(ice),"5,000"
124,732972914,에밀리파크,그린티프라프치노,"6,000"
125,732972914,에밀리파크,자바칩프라프치노,"6,000"
126,732972914,에밀리파크,모카프라프치노,"6,000"
127,732972914,에밀리파크,딸기스무디,"6,000"
128,732972914,에밀리파크,망고스무디,"6,000"
129,732972914,에밀리파크,요거트스무디,"5,500"
130,732972914,에밀리파크,팥빙수,"10,000"
131,732972914,에밀리파크,망고빙수,"11,000"
132,732972914,에밀리파크,에밀리파르페,"8,000"
133,14744377,다빈치커피 제주이도점,고구마 라떼(R),"4,500"
134,14744377,다빈치커피 제주이도점,고구마 라떼(T),"5,000"
135,14744377,다빈치커피 제주이도점,그린 민트 초콜릿(R),"5,000"
136,14744377,다빈치커피 제주이도점,그린 민트 초콜릿(T),"5,500"
137,14744377,다빈치커피 제주이도점,그린티 라떼(R),"4,500"
138,14744377,다빈치커피 제주이도점,그린티 라떼(T),"5,000"
139,14744377,다빈치커피 제주이도점,그린티 버블/밀크티 버블(R),"5,000"
140,14744377,다빈치커피 제주이도점,그린티 버블/밀크티 버블(T),"5,500"
141,14744377,다빈치커피 제주이도점,녹차/진주자스민,"4,300"
142,14744377,다빈치커피 제주이도점,레몬티(R),"4,000"
143,14744377,다빈치커피 제주이도점,레몬티(T),"4,500"
144,14744377,다빈치커피 제주이도점,리얼에이드(R),"4,800"
145,14744377,다빈치커피 제주이도점,리얼에이드(T),"5,300"
146,14744377,다빈치커피 제주이도점,민트모카라떼(R),"4,500"
147,14744377,다빈치커피 제주이도점,민트모카라떼(T),"5,000"
148,14744377,다빈치커피 제주이도점,민트초코버블/쿠엔크버블(R),"5,000"
149,14744377,다빈치커피 제주이도점,민트초코버블/쿠엔크버블(T),"5,500"
150,14744377,다빈치커피 제주이도점,바닐라 카페라떼(R),"4,300"
151,14744377,다빈치커피 제주이도점,바닐라 카페라떼(T),"4,800"
152,14744377,다빈치커피 제주이도점,블랙티 라떼(R),"4,500"
153,14744377,다빈치커피 제주이도점,블랙티 라떼(T),"5,000"
154,14744377,다빈치커피 제주이도점,생과일주스(R),"4,800"
155,14744377,다빈치커피 제주이도점,생과일주스(T),"5,300"
156,14744377,다빈치커피 제주이도점,스노우치노(R),"5,300"
157,14744377,다빈치커피 제주이도점,스노우치노(T),"5,800"
158,14744377,다빈치커피 제주이도점,스무디(R),"4,800"
159,14744377,다빈치커피 제주이도점,스무디(T),"5,300"
160,14744377,다빈치커피 제주이도점,시나몬드림(R),"4,500"
161,14744377,다빈치커피 제주이도점,시나몬드림(T),"5,000"
162,14744377,다빈치커피 제주이도점,아이스 고구마 라떼(R),"4,800"
163,14744377,다빈치커피 제주이도점,아이스 고구마 라떼(T),"5,300"
164,14744377,다빈치커피 제주이도점,아이스 그린티 라떼(R),"4,800"
165,14744377,다빈치커피 제주이도점,아이스 그린티 라떼(T),"5,300"
166,14744377,다빈치커피 제주이도점,아이스 민트모카라떼(R),"4,800"
167,14744377,다빈치커피 제주이도점,아이스 민트모카라떼(T),"5,300"
168,14744377,다빈치커피 제주이도점,아이스 바닐라 카페라떼(R),"4,600"
169,14744377,다빈치커피 제주이도점,아이스 바닐라 카페라떼(T),"5,100"
170,14744377,다빈치커피 제주이도점,아이스 블랙티 라떼(R),"4,800"
171,14744377,다빈치커피 제주이도점,아이스 블랙티 라떼(T),"5,300"
172,14744377,다빈치커피 제주이도점,아이스 초콜릿(R),"4,300"
173,14744377,다빈치커피 제주이도점,아이스 초콜릿(T),"4,800"
174,14744377,다빈치커피 제주이도점,아이스 카라멜 마끼아또(R),"4,800"
175,14744377,다빈치커피 제주이도점,아이스 카라멜 마끼아또(T),"5,300"
176,14744377,다빈치커피 제주이도점,아이스 카라멜 카페라떼(R),"4,800"
177,14744377,다빈치커피 제주이도점,아이스 카라멜 카페라떼(T),"5,300"
178,14744377,다빈치커피 제주이도점,아이스 카라멜 카페모카(R),"5,000"
179,14744377,다빈치커피 제주이도점,아이스 카라멜 카페모카(T),"5,500"
180,14744377,다빈치커피 제주이도점,아이스 카페 아메리카노(R),"3,800"
181,14744377,다빈치커피 제주이도점,아이스 카페 아메리카노(T),"4,300"
182,14744377,다빈치커피 제주이도점,아이스 카페라떼(R),"4,200"
183,14744377,다빈치커피 제주이도점,아이스 카페라떼(T),"4,700"
184,14744377,다빈치커피 제주이도점,아이스 카페모카(R),"4,600"
185,14744377,다빈치커피 제주이도점,아이스 카페모카(T),"5,100"
186,14744377,다빈치커피 제주이도점,아이스 카푸치노(R),"4,200"
187,14744377,다빈치커피 제주이도점,아이스 카푸치노(T),"4,700"
188,14744377,다빈치커피 제주이도점,아이스 화이트 카라멜 모카(R),"5,300"
189,14744377,다빈치커피 제주이도점,아이스 화이트 카라멜 모카(T),"5,800"
190,14744377,다빈치커피 제주이도점,아이스티(R),"4,000"
191,14744377,다빈치커피 제주이도점,아이스티(T),"4,500"
192,14744377,다빈치커피 제주이도점,에스프레소 마끼아또(R),"3,800"
193,14744377,다빈치커피 제주이도점,에스프레소 마끼아또(T),"4,300"
194,14744377,다빈치커피 제주이도점,에스프레소 콘 파냐(R),"3,800"
195,14744377,다빈치커피 제주이도점,에스프레소 콘 파냐(T),"4,300"
196,14744377,다빈치커피 제주이도점,에스프레소(R),"3,500"
197,14744377,다빈치커피 제주이도점,에스프레소(T),"4,000"
198,14744377,다빈치커피 제주이도점,요거트 스무디(R),"5,000"
199,14744377,다빈치커피 제주이도점,요거트 스무디(T),"5,500"
200,14744377,다빈치커피 제주이도점,이탈리안 소다,"4,800"
201,14744377,다빈치커피 제주이도점,젤라또(D),"7,000"
202,14744377,다빈치커피 제주이도점,젤라또(S),"3,800"
203,14744377,다빈치커피 제주이도점,카라멜 마끼아또(R),"4,500"
204,14744377,다빈치커피 제주이도점,카라멜 마끼아또(T),"5,000"
205,14744377,다빈치커피 제주이도점,카라멜 카페라떼(R),"4,500"
206,14744377,다빈치커피 제주이도점,카라멜 카페라떼(T),"5,000"
207,14744377,다빈치커피 제주이도점,카라멜 카페모카(R),"4,800"
208,14744377,다빈치커피 제주이도점,카라멜 카페모카(T),"5,300"
209,14744377,다빈치커피 제주이도점,카페 아메리카노(R),"3,500"
210,14744377,다빈치커피 제주이도점,카페 아메리카노(T),"4,000"
211,14744377,다빈치커피 제주이도점,카페라떼(R),"3,800"
212,14744377,다빈치커피 제주이도점,카페라떼(T),"4,300"
213,14744377,다빈치커피 제주이도점,카페모카(R),"4,300"
214,14744377,다빈치커피 제주이도점,카페모카(T),"4,800"
215,14744377,다빈치커피 제주이도점,카푸치노(R),"3,800"
216,14744377,다빈치커피 제주이도점,카푸치노(T),"4,300"
